cid,text,author,votes,heart,paid
Ugwv2mRqOR8gtFuRfDN4AaABAg,"നമ്മൾ എന്തിനാണ് നമ്മുടെ ഇമോഷൻസ് കച്ചവടത്തിന് വയ്ക്കുന്നത്... ഈ ഷോയിൽ നിന്ന് നീതി പ്രതീക്ഷിക്കേണ്ടതില്ല എന്ന msg ആണ് റോബിന്റെ ഇജെക്ഷൻ നമുക്ക് ബോധ്യപ്പെടുത്തി തരുന്നത്.. so ഇനി ഈ ഷോയ്ക്ക് വേണ്ടി സമയം കളയാൻ നമ്മൾ നിന്ന് കൊടുക്കരുത്.",Sadhya,1.5K,False,None
UgzHZm2Mx5YBRaSGVZt4AaABAg,"റോബിനെ ഇത്രയും ദ്രോഹിച്ചിട്ടും ക്ഷമിച്ചു നില്കാൻ ഉള്ള ആ സഹനശക്തി മോനെ പഠിപ്പിച്ച അച്ഛനും അമ്മയ്ക്കും ഒരു big salute ",Siva Sudheer,581,False,None
UgxrMbryAGt57rQBHuF4AaABAg,"ഈ വീഡിയോക്ക് വേണ്ടി ഫോണിലും നോക്കി കാത്തിരിക്കായിരുന്നു ജനഹൃദയങ്ങളിൽ നിങ്ങൾ വിജയിച്ചു മനുഷ്യാ ......Bb4 ഇനി DR ടെ പേരിൽ അറിയപ്പെടും ഈ ചിരി എന്നെന്നും ഈ മുഖത്തു ഉണ്ടാവണം അതാണ് ഞങ്ങൾ ആഗ്രഹിക്കുന്നത് ",My choice by Falila,1.7K,False,None
UgxiLib-oxVg9sAqshp4AaABAg,"ഇത് കണ്ടിട്ടും കണ്ടിട്ടും മതിയാകുന്നില്ല... കണ്ണു നിറഞ്ഞു പോകുന്നു റോബിൻ ചേട്ടന്റെ സന്തോഷം കാണുമ്പോൾ ",Athira Ajith,722,False,None
UgxtkPSUfUVagrOVe1B4AaABAg,"എങ്ങനെ ഒരു മനുഷ്യൻ ആകണം എന്നും ആകരുത് എന്നും Dr റോബിനും  ചുരുളിയും കാണിച്ച് തന്നു..DR ROBIN",Kavya S,470,False,None
UgzIobHahdg--kVwk2N4AaABAg,"ഇത്രയും നല്ല personality ഉള്ള ഒരു വ്യക്തി യെ ഈ അടുത്ത കാലത്തൊന്നും ഞാൻ എവിടേം കണ്ടിട്ടില്ല",Reshu Resh,473,False,None
UgyaLG9ZpDkAJbRZSYl4AaABAg,"Bigg boss പിന്നിൽ പ്രവർത്തിച്ച എല്ലാവർക്കും ഏഷ്യനെറ്റ്നും എൻ്റെയും എൻ്റെ കുടുംബത്തിൻ്റെയും ഹൃദയം നിറഞ്ഞ ആദരാഞ്ജലികൾ",Nazi _,3.5K,False,None
Ugz7WfIi5GalqDwlpvN4AaABAg,"ഡോക്ടർ എന്നേ ജനമനസ്സുകളിൽ വിന്നർ ആയിക്കഴിഞ്ഞു ദിലൂ ",KrishnaDev ,511,False,None
Ugx1U3p_mGVboWdDFhV4AaABAg,"പുറത്തു ഇറങ്ങിയിട്ടും അവരുടെ പെരുമാറ്റത്തിന് ഒരു മാറ്റവും ഇല്ല.... അവരെ സ്നേഹിക്കുന്നവർ ഉണ്ടെങ്കിൽ... ദയവു ചെയ്തു അവർക്ക് വേണുന്ന ട്രീറ്റ്മെന്റ് കൊടുക്കുകWell said summer media ",Athira A M Vishnu,1.1K,False,None
UgwqxgJa9ZiikwSDDLd4AaABAg,"സമ്മർ മീഡിയ സത്യം മാത്രമേ പറഞ്ഞിട്ടുള്ളൂ ഒരു ജാസ്മിൻ ഗെയിം എന്താണെന്ന് പോലും അറിയാതെ തെറിവിളിക്കാൻ വേണ്ടിയാണ് ജാസ്മിനെ ഈശോയ്ക്ക് വന്നത്",biggboos WORLD,2.6K,False,None
UgwMwf_DI-h1yOM6ULJ4AaABAg,"ഇത് പറയണം എന്ന് ഞാൻ ഒരുപാട് ആഗ്രഹിച്ചു നിങ്ങൾ അത് പറഞ്ഞു ലോകം മുഴുവൻ കാണട്ടെ ബിഗ്ബോസ് അനീതി കാണിച്ചുകൊണ്ടിരിക്കുന്നത് എന്ന് നിങ്ങളോട് എനിക്ക് വളരെയധികം നന്ദിയുണ്ട് ഇത് ലോകത്തോട് വിളിച്ചു പറഞ്ഞതിന് ",Silpa Shibu,972,True,None
Ugw7056n6m2oUXdw-Ld4AaABAg,"ASIANET നും ബിഗ്ഗ് ബോസ്സിനും ആധരാഞ്ജലികൾ RIP ",ROBIN💖ARMY 💫,1.2K,False,None
UgxSc4BOYIeR-KfwTdh4AaABAg,"Dr റോബിൻ തിരിച്ചു വരാൻ ആഗ്രഹിക്കുന്നവർ  ഉണ്ടോ ?  ",Dr Love 💕,461,False,None
UgxJdc_OaSsnJ2yLp114AaABAg,"റോബിനുള്ള സ്വീകരണം set ആക്കണംഎല്ലാവരും ഒത്തു പിടിച്ചാൽ ഒരിക്കലും മറക്കാത്ത ഒരു സ്വീകരണം കൊടുക്കാം",mehfir,1.1K,False,None
UgyZ_MH8uKB5yZcTsZB4AaABAg,"75 ലക്ഷത്തിന്റെ ഫ്ലാറ്റ് വേണ്ട..... കോടിക്കണക്കിനു ആളുകളുടെ ഹൃദയത്തിൽ നിങ്ങൾ ഉണ്ട് മനുഷ്യാ Always Dr Robin Radhakrishnan ",aparna,658,False,None
Ugy--32GnXlUUZ_A4dh4AaABAg,"വാഴത്തോട്ടം നടത്തുന്ന ബിഗ്‌ബോസിനും മൊയലാളിക്കും ആദരാഞ്ജലികൾ.. ",Juliesara Sabu,3.1K,False,None
UgyijOUZiDCcM0cPnaR4AaABAg,"75 ലക്ഷത്തിന്റെ ഫ്ലാറ്റ് കിട്ടിയില്ല എന്നല്ലേ ഉള്ളൂ. ലക്ഷക്കണക്കിന് മനുഷ്യരുടെ  മനസ് നേടിയിട്ടാണ് റോബിൻ വരുന്നത്. ഇറങ്ങി വാ  മുത്തേ ഞങ്ങൾ  ഇവിടെ ഉണ്ട്. ",Pinky,2.4K,False,None
UgzidJyDJQFTxo3Hout4AaABAg,"കേൾക്കുന്നത് സത്യമാണെങ്കിൽ ബിഗ് ബോസ് ഹൗസിനു ഏഷ്യാനെറ്റിനും അനിയൻ ആയ ഹോട്ട്സ്റ്റാറിനും ആദരാഞ്ജലികൾ ",𝗥𝗢𝗕𝗜𝗡💖𝘼𝙍𝙈𝙔  1🅜︎,8.5K,False,None
UgxWf3jVm0uqaiR0v8p4AaABAg,"ഈ പ്രോഗ്രാം ജനങ്ങൾക്കു ഒരു പാട് മാനസീക സംഘർഷം ഉണ്ടാക്കുന്നുണ്ട്. ഈ ഷോ എന്നെന്നേക്കുമായി അവസാനിപ്പിക്കണം കേസ് കൊടുക്കാം",Sibi Joseph,4.7K,False,None
Ugyh1GXXQXA0IbIOoBN4AaABAg,"1000 കുറ്റവാളികൾ രക്ഷപ്പെട്ടാലും ഒരു നിരപരാധി പോലും ശിക്ഷിക്കപ്പെdaരുത്....robin should come back ",anugraha,1.2K,False,None
Ugw9r22e6Hfn-Scgh-14AaABAg,"ഒരാളെ കയറ്റാൻ contestant ഇത്ര പേടി ഉണ്ടെങ്കിൽ അവർക്ക് അറിയാം robin cup അടിച്ചോണ്ട് പോവും എന്ന് ",Nazi _,347,False,None
UgwsdSuxyBL89qvROMZ4AaABAg,"Dr to dhilsha : എന്റെ അമ്മക്ക് നീ ഇവിടുള്ള താണ് ആശ്വാസം...... ആഹ് വാക്കുകൾ വീണ്ടും സത്യമാകുന്നു ",Sindu Sivan,172,False,None
UgzvQbccQmFIfSEYqLV4AaABAg,"ഈ secret room കാരണം അവർ തമ്മിൽ ഉള്ള bond എത്രത്തോളം deep ആണെന്ന് മനസിലാക്കാൻ പറ്റി.. ",Arya Prasad,111,False,None
UgyMRzDuhpYQsmjNkWR4AaABAg,"സ്വന്തമായി പുകഴ്ത്തുന്ന വിനയ് : ഈ നിക്കുന്ന ഞാനില്ലേ അത് ഞാനല്ല ഞാൻ മറ്റെവിടയോ annu.",Vidhu Krishnan,105,False,None
UgzPf8cM4-UM-G3nvP94AaABAg,"റോബിനെ physical assault എന്നതിന്റെ പേരിൽ പുറത്താക്കിയത് മുതൽ ചെക്കൻ എല്ലാരേം provoke ചെയ്യുന്നുണ്ട്. എടുത്ത് എടുത്ത് പറയുന്നുണ്ട് എന്നെ physical assault ചെയ്ത് ആ ചെങ്കോൽ എടുക്കാൻ. അതിൽ വിനയ് വീണു. അവന്റെ ഉദ്ദേശം ചെറുതായിരുന്നില്ല ബിഗ്‌ബോസിനു നേരെയുള്ള ഒരു മൂർച്ച കൂടിയ ആയുധം ആയിരുന്നു അത്. Bcz റോബിനെ physical assault ന്റെ പേരിൽ പുറത്താക്കാൻ തീരുമാനിച്ചാൽ അവനു ഈ തുറുപ്പു ഇറക്കി സംസാരിക്കാം. അവൻ ക്യാമറയിൽ പരാതി പറഞ്ഞ രീതി കേട്ടാൽ തന്നെ അറിയാം എന്തോ planning ആണെന്ന്..",Bini''s dayz,60,False,None
Ugy-bpx3l7a5U8Q60sZ4AaABAg,"ഇപ്പോൾ ഏറ്റവും കൂടുതൽ ധർമ സങ്കടത്തിൽ നിൽക്കുന്നത് ലാലേട്ടൻ ആണ് തുപ്പാനും വയ്യാ ഇറക്കാനും വയ്യാ ",Sheebaram ram,104,False,None
Ugy6W-F6uWmkrtHpgQh4AaABAg,"ഇനി ഗ്രൂപ്പ്‌ പൊളിഞ്ഞാലും സാരമില്ല. Top 5ൽ അവർ എത്തുമ്പോൾ ഒറ്റയ്ക്ക് ഒറ്റയ്ക്ക് കളിച്ചേ പറ്റു. അതിൽ ആരെയും കുറ്റം പറയാൻ പറ്റില്ല. But ആരും jasmine പോലെ game personal വൈരാഗ്യം ആയി എടുക്കില്ല. Game നു വേണ്ടി മാത്രം . എന്തായാലും ഒരു pblm. വന്നപ്പോൾ അവർ നീതിക്കൊപ്പം നിന്നല്ലോ...എന്നാലും Always സപ്പോർട്ട് Dr. Robin ",SANU RITHU,320,False,None
UgzmV1lySAKao0_JRW54AaABAg,"പറയേണ്ടതെല്ലാം കൃത്യമായി പറഞ്ഞാൽ bb show യുടെ മാനം രക്ഷിക്കാം ",Dhanya Dhinu,443,False,None
UgwjJpwnWChoWkD96E54AaABAg,"ഇതൊക്കെ episodil കണ്ടാൽ മതി ആയിരുന്നു.ഇനിയും ഡോക്ടറെ കുറെ വഴക്ക് പറയും അത്ര തന്നെ",Shakes1204M,244,False,None
Ugwq50f8aPn7nigSri54AaABAg,"സ്വാഗതം ഡോക്ടർ  റോബിൻ രാധാകൃഷ്ണൻ  ബിഗ്ഗ്‌ബോസ് വീട്ടിലേയ്ക്കല്ല ഞങ്ങളുടെഹൃദയത്തിലേക്കു ",Oommen George,870,False,None
UgzQQeCZfHYP6W5OlQh4AaABAg,"രാജാവില്ലാതെ എന്ത് ബിഗ്‌ബോസ്.. വരട്ടെ അവൻ.. പറയാനും ചെയ്യാനും ബാക്കി വച്ചത് എല്ലാം ഉശിരോടെ തകർക്കട്ടെ റോബിൻ ",Jamnas A,453,False,None
UgzRji1Sw78MyVr5F-F4AaABAg,"ഇങ്ങനെ ഒരു വീഡിയോ ചെയ്തതിനു ഒരുപാട് നന്ദി സമ്മര്‍ മീഡിയ ചേട്ട. എനിക്കും ജാസ്മിന്റെ ഗെയിം ഇഷ്ടമല്ല പക്ഷെ പുറത്തായി കഴിഞ്ഞാല്‍ പിന്നെ അവരെ സൈബര്‍ ബുള്ളി ചെയ്യുന്നത് ശരിയല്ല. റോബിന്‍ ജാസ്മിന്‍ ഫൈറ്റ് ഒരിക്കലും മറക്കാന്‍ പറ്റില്ല",Positive,73,True,None
UgzmL0RKeDgGmFtZ6QV4AaABAg,"എനിക്ക് തോന്നുന്നത് ജാസ്മിൻ വിചാരിച്ചു കാണും അവൾ പറയുമ്പോൾ റോബിനെ കൊണ്ടുവരില്ല എന്ന് ബിഗ്‌ബോസ് പറയുമായിരിക്കുമെന്ന് ",Rakhi Murali,1.6K,False,None
UgyZXZEgpqguyeFmEC94AaABAg,"ജാസ്മിൻ പോവുന്നത് കണ്ടിട്ട് എന്റെ കണ്ണ് നിറഞ്ഞു അത് സന്തോഷം കൊണ്ട് മാത്രം ",𝓠𝓾𝓮𝓮𝓷,861,False,None
Ugw47u_FXS9CWwNXEaB4AaABAg,"വിമൻസ് കോളേജിൽ ഗസ്റ്റ് ആയിട്ട് പോവുന്നവൻ അല്ലേടാ നീ എന്ന് റോബിനോട് ചോദിച്ചു തുടങ്ങിയ അന്ന് പൊളിഞ്ഞതാണ് റിയാസിന്റെ ഫെമിനിസം..... ",Niya Zara,941,False,None
UgzXEZwoPj_If1WMFaV4AaABAg,"എന്റെ പൊന്നോ ലക്ഷ്മി ചേച്ചി നിൽക്കുന്ന കണ്ടപ്പോൾ എനിക്ക് ചിരിയാണ് വന്നത് ",KURUP,1.3K,False,None
UgwdOUP4b_kuF5nhBD54AaABAg,"Lp നടക്കുന്നത് കണ്ടപ്പോ സന്തോഷം തോന്നി ദിലു കരയുന്നത് കണ്ടപ്പോ എന്തിനാ കരയുന്നത് എന്ന് തോന്നി",YANEES VILLAGE,1K,False,None
UgxEf93KlUhOHoOKKs94AaABAg,"ഒന്നും പറയാനില്ല. ലൈവ് കണ്ട് കിടുങ്ങിപ്പോയി ജാസ്മിനെ പോലെ ഒരു മത്സരർത്തി ഇനി ഒരിക്കലും ഉണ്ടാകാതിരിക്കട്ടെ.Please bring back Dr.Robin ",Sujith Rds,1.1K,False,None
UgwCTMF50KbwAMDy4QJ4AaABAg,"എല്ലാരും jasmin നീ പോവണ്ട എന്നു പറഞ്ഞപ്പോ LP n blessle  മിണ്ടാതിരുന്നത് ഒരുപാട് ഇഷ്ടായി ",Nazi _,1.5K,False,None
Ugx0GSgudZaY6ateDc14AaABAg,"ഇവൾ പുറത്ത് പോയത് നന്നായി എന്ന് വിചാരിക്കുന്നവർ  ലൈക്കടി",Sajitha Manoharan,621,False,None
Ugw5bb64Cqa7eHw1rPt4AaABAg,"Dr fan ആയതിൽ proud തോന്നുന്നു... എന്തു പ്രശ്നം ഉണ്ടെങ്കിലും dr ഇതുവരെ bb SIR എന്ന് മാത്രമേ വിളിക്കാറുള്ളു",Nazi _,659,False,None
UgybuKX1dy33aH8agZJ4AaABAg,"ജനങ്ങളുടെ പ്രാർത്ഥനയും ദിൽഷയുടെ  ബ്ലെസ്സിലെയുടെയും പ്രാർത്ഥനയും ദൈവം കേട്ടു രാജാവ് തിരിച്ചു വരുന്നു Dr റോബിൻ രാധാകൃഷ്ണൻ",Navya manoj,646,False,None
Ugz5vWaomYqYUQiEo9F4AaABAg,"King is back on ആക്ഷൻ ഇത്‌ പ്രേക്ഷകർ പൊരുതി നേടിയ വിജയം ",Aathmika Achu,740,False,None
UgxrTPcMLbd1R9Abi_J4AaABAg,"അവള് കത്തിക്കുമെന്ന് പറഞ്ഞിരുന്നു ",Raji rajan,651,True,None
UgxPtHmAOAnPUDt902p4AaABAg,"ഇതുപോലെ ഒരു സാധനത്തിന്റെ കൂടെ  dr ഇത്ര നാളും അവിടെ ജീവനോടെ ഇരുന്നത് തന്നെ ഭാഗ്യം.എന്തായാലും dr ഇന് നല്ല ദൈവാനുഗ്രഹം ഒണ്ട്. പേടി ആകുന്നു കണ്ടിട്ടു തന്നെ.",Durga,712,False,None
UgxH3fWyGdM35OTbxTh4AaABAg,"എങ്ങനെ ഒരു വെക്തി ആക്കാൻ പാടില്ല എന്ന് ആയിരുന്നു ജാസ്മിൻ സമൂഹത്തിന് നൽകിയ സന്ദേശം",ലാഹേൽ വക്കച്ചൻ,1.1K,False,None
UgxxC65BqNDkhdfFwNx4AaABAg,"സമ്മർ അണ്ണാ ജാസ്മിൻ മെഡിക്കൽ റൂമിൽ പോയിട്ടുണ്ട്.. ഉടനെ ഷോ തുടങ്ങുമോ ",sethu  💖,1K,True,None
UgzoPrIh1ioeK7kqjHR4AaABAg,"ജാസ്മിനെ അവർ പുറത്താക്കിയതല്ല ലാലേട്ടൻ എടുത്തിട്ട് അലക്കും എന്ന് കരുതി ഓടിപോയതാണ്.. ഇതൊന്നും dr ക്ക് ബാധിക്കുകയില്ല",A short break,1.1K,False,None
UgwHKEa9l7YtS4sF9354AaABAg,"സത്യം പറഞ്ഞാൽ ബിഗ് ബോസ് ചരിത്രത്തിൽ ആദ്യമായിട്ടാണ് ഇത്രയും അധികം ഫാൻസ് നേടിയെടുത്ത ഒരു മഹാ മനുഷ്യൻ DR ROBIN ",𝗥𝗢𝗕𝗜𝗡💖𝘼𝙍𝙈𝙔  1🅜︎,1.3K,False,None
UgxFoVzNprNLac-4kiF4AaABAg,"Robin വന്നാൽ ഇത് ചരിത്രവിജയം..ജനങ്ങളുടെ വിജയം... ",Sagar Gaming,712,False,None
UgxkDhPliUj_D0s0zxt4AaABAg,"ജാസ്മിൻ മെഡിക്കൽ റൂമിൽ പോകുന്നത് എന്തിനാണെന്ന് മുൻപേ ഞങ്ങൾക്കറിയാമായിരുന്നു..  അവിടെ എന്താണ് നടക്കുന്നത് ഞങ്ങൾക്ക് മനസ്സിലായിessa", vlog,2.3K,False,None
Ugy7NJSHnzv7_fhvDE54AaABAg,"ഉറപ്പാണ് ജാസ്മിന്  അവിടുന്ന്  സപ്പോർട്ട് കിട്ടുന്നു  അത് ചോറ് തിന്നുന്ന മലയാളിക്ക് മനസിലാകും",mom&me,1.5K,False,None
UgyZ9RrEg6ycMSJih8x4AaABAg,"ദിൽഷയിൽ റോബിൻ എത്ര സ്വതിനിച്ചു എന്ന് ഇവിടെ കാണാംഡയലോഗ് നടത്തം  എല്ലാം കണ്ട് ഞാനും ഞെട്ടി",Vishnunath Vichu V,1.3K,False,None
Ugz3-I9Q2CO5E-EERet4AaABAg,"ദിൽഷയെ enik  ഒരുപാട് ഇഷ്ട്ടമാണ് ചെറുതായി റോബിന്റെ കാര്യത്തിൽ നെഗറ്റീവ് അടിച്ചിരുന്നു.. ബട്ട്‌ അതവൾ തന്നെ തിരുത്തി ",Asmina Asmina,1K,False,None
UgyuNPJSyEx4et37bYh4AaABAg,"അഖിൽ ന് സുചിത്ര പൊയ കാരണം റോബിൻ ആണെന്നാണ് വിചാരം.... അതിന്റെ സങ്കടം ആണ് ",learnie life,615,False,None
UgxhIBUknT2KuA065bN4AaABAg,"ഇങ്ങനെയുള്ള ബിഗ്‌ബോസിന്റെ താൽപ്പര്യങ്ങളെ സംരക്ഷിക്കാനുള്ള നാടകമാണ് ഇപ്പോൾ വരുന്ന പ്രൊമോകൾ...... റോബിനെ ... യഥാർത്ഥ gamere തിരിച്ചു ബിഗ്‌ബോസ് ഹൗസ്സിലേക്ക് തിരിച്ചുകൊണ്ടുവരിക..... ",Prasanna PV,241,False,None
UgyhVYWTr0tVAGCKXmJ4AaABAg,"എന്തായാലും bigg boss എന്ന റിയാലിറ്റി ഷോ യുടെ നിലവാരം തകർന്നടിഞ്ഞു     ഇനി ഒരു സീസൺ കാണാൻ പ്രേഷകർ ഉണ്ടാവില്ല..",MALKKI SADEK BENNY,97,False,None
Ugw5TrVCZZId0JofJwx4AaABAg,"ഇവൾക്ക് പ്രാന്ത...   ഇനി ഇവളെ എന്തിനാ അവിടെ നിർത്തുന്നെ Justice for Dr. Robin",Kanija Kani,2.5K,False,None
UgwPSrY-MZPYWLrwjsN4AaABAg,"ജാസ്മിനെ പോലെ ഇത്രേ വൃത്തികെട്ട ഒരു മത്സരാർത്ഥി  ബിഗ്ബോസ്സ് ചരിത്രത്തിൽ ഉണ്ടായിട്ടില്ല.......",demigod d,1.5K,False,None
Ugwn-eu63usDWF4_ubJ4AaABAg,"റിയാസിനെ NASA കണ്ടുപിടിച്ചിട്ടുണ്ട് ",liva,100,True,None
Ugwzs2DqMMwowDB1r7l4AaABAg,"അടിപൊളി പാട്ടായിരുന്നു..... ദിൽഷയും ബ്ലസിലിയും റിയാസിനെ കളിയാക്കിയത് ഒരുപാട് ഇഷ്ടപ്പെട്ടു",Salini,262,False,None
UgxcIUTkeIPSdA8tu5x4AaABAg,"ഈ saturday vareറോബിൻ തിരിച്ചു വരുമെന്ന പ്രതീക്ഷയിൽ തന്നെയാണ്  റോബിനെ സ്നേഹിക്കുന്ന ഓരോ പ്രേക്ഷകരും ആഗ്രഹിക്കുന്നത്.. അതിനു അപ്പുറം ചിന്തിക്കാൻ പോലും കഴിയാത്ത അവസ്ഥയിൽ ആണ്.. അത്രയും നമ്മുടെ ഹൃദയത്തിൽ കയറി കൂടി ഇരിക്കുവാണ് നമ്മുടെ റോബിൻ മച്ചാൻ ",shanu nila,722,False,None
UgxjJDb4_Xg-CbKXc3l4AaABAg,"#RobinIsBackസന്തോഷം കൊണ്ടെനിക്ക് ഇരിക്കാൻ വയ്യേ... ഏഷ്യാനെറ്റിൻ്റെ promoyum കാലാവസ്ഥ പ്രവജനവും ഒരുപോലെയാണ്.. കണ്ടതല്ല നടക്കുവ. Aa door open aavilla",Sagar Gaming,622,False,None
UgyXkkgp0CGLEhQ7cad4AaABAg,"റോബിനോടുള്ള സ്നേഹം വളരെ നന്നായി ബ്ലെസ്സിയും ദിൽഷയുംറിയാസിന് ഊതി ഊതി കൊടക്കുന്നുണ്ട്....നന്നായി റിയാസിനെ ബ്ലെസ്സിയും ദിൽഷയും കൂട്ടത്തിൽ ലക്ഷ്മിപ്രിയയും കൊടക്കുന്നുണ്ട് റോബിൻ ",Zahra Pa,397,False,None
Ugyi7f_H0Dutwto7J614AaABAg,"ഇങ്ങള് വേറെ ലെവൽ ആണ് സമ്മറേട്ടാ.....",Maya Vijayan,235,False,None
UgzZPVb2_CaB8avdprl4AaABAg,"റോബിനേയും ദിൽഷയേയും ബ്ലസ്ലിയേയും വളർത്തിയ അച്ഛനും അമ്മയ്ക്കും big salute ",BhagyaDev Rajesh,392,False,None
UgzcYsVK9dKjym-4fNZ4AaABAg,"എയർ ഇൻഡ്യാ ദത്തെടുത്തു റിയാസിനെയും ജാസ്മിനെയും ",Rasina Ranjith,528,True,None
Ugy-erW1I93pp71sFLV4AaABAg,"റിയാസ് haters ഉണ്ടോ ",AMOGH,1.7K,False,None
UgzDqW7rRug7HQTN1Hl4AaABAg,"ഇന്നലെമാത്രം അല്ല SummerMedia ഇന്നും Jasmine വിളിച്ചു.Riyas Confession Room ൽ നിന്ന് വന്നിട്ട് Bathroom side ൽ വച്ചും നല്ല തരത്തിലുള്ള ചീത്ത വിളിച്ചു.",Soniya Jose,804,True,None
UgxYeHXEz6W2mpu4PL94AaABAg,"ഈ  നാശത്തിനെ  എന്തിനാണ് കേരളത്തിലെ പ്രേക്ഷകർ സഹിക്കുന്നത്. ആരുടെ താല്പര്യം കൊണ്ടാണ് ജാസ്മിൻ ഇന്നും അവിടെ നിൽക്കുന്നത് ",Pinky,554,False,None
Ugwcrr8OFEYvtXQZRMB4AaABAg,"മാപ്പ് പറഞ്ഞു അകത്ത് കേറുന്നതിലും ഭേദം അന്തസ്സോടെ തലയുയർത്തി വെളിയിലേക്ക് നടക്കുന്നത് ആകും.. പുറത്ത് നിങ്ങളെ കാത്ത് ലക്ഷങ്ങൾ ഉണ്ട് ",Aayshu,920,False,None
Ugyv8lYj1AT-4C6nNxN4AaABAg,"Big ബോസിന് ഒരു തീരുമാനം എടുക്കാൻ കഴിയുന്നില്ല....big boss the real വാഴ",Arun Krishnan,887,False,None
UgwxBgdEZv8oG05L8BR4AaABAg,"ടാസ്കിൽ ബ്ലെസ്ലി ഉണ്ടെങ്കിൽ ആരാണ് വിജയി എന്ന ചോദ്യത്തിന് പ്രസക്തി ഇല്ല....Blessed leeeBlessli fire daaa",ijz,180,False,None
UgxNXteaM5hgNECNhPB4AaABAg,"ഡോക്ടർ റോബിൻ വീട്ടിൽ തിരിച്ചു കയറുന്നതു വരെ ശക്തമായി തന്നെ പ്രതികരിച്ച് കൊണ്ടിരിക്കണംBB യെ വിശ്വസിക്കാൻ കഴിയില്ല എപ്പോൾ വേണമെങ്കിലും തീരുമാനങ്ങൾ മാറ്റിമറിക്കപ്പെടാം",Kiran S Kumar,478,False,None
UgyWqRJGLgORxvsdHNN4AaABAg," സേട്ടന്റെ വിഡിയോ ഓരോ നിമിഷവും കണ്ട് കോരി തരിക്കുവാണ് ..... അടുത്ത സീസണിലും അടി വന്നാൽ സേട്ടൻ ന്യായികരിക്കുമോ ......",Airu,1.1K,False,None
Ugzq3dQoVH-jst8DUpB4AaABAg,"ഇവനോട് മാപ്പ് പറഞ്ഞു അകത്ത് കേറുന്നതിലും ഭേദം അന്തസ്സോടെ തലയുയർത്തി വെളിയിലേക്ക് നടക്കുന്നത് ആകും.. പുറത്ത് നിങ്ങളെ കാത്ത് ലക്ഷങ്ങൾ ഉണ്ട് ",Aayshu,2.3K,False,None
UgxStZJ7pMmGJgUhe1t4AaABAg,"ലക്ഷത്തിലല്ല ശതകോടിയിൽ ഉണ്ടാവില്ല ഇങ്ങനൊരു മനുഷ്യൻ.. True Human being Most inteligent Motivator countlessReal gamer വാക്കുളില്ല മനുഷ്യാ നിങ്ങളോളം അളക്കാൻ..",Sagar Gaming,1.7K,False,None
UgzpmNs_t0UTK-cRKgt4AaABAg,"Summer media നിങ്ങൾ മുത്ത് ആണ് ഒരാളെ വിഷമഘട്ടത്തിൽ കൈവിടാതെ കൂട്ട് നിന്ന് അയാളെ തിരിച്ച് കൊണ്ടുവരാൻ ശ്രമിക്കുന്ന ചുരുക്കം ചില ചാനലിൽ ഒന്നാണ് നിങ്ങൾ .... we want Dr Robin back ",Greeshma,1.4K,False,None
Ugzxyq5atCGwmwPAk3F4AaABAg,"ഇത് ഇതുവരെ ലക്ഷ്മിപ്രിയ പറഞ്ഞതിൽ ഏറ്റവും top ഡയലോഗ്  ബിഗ്‌ബോസിലെ അടുക്കളകാരി ജാനു റോൺസൺ വിൻസെന്റ് ",MUSIZ LIZ,289,False,None
UgwQaRXrtPcMRJttrE94AaABAg,"ലക്ഷ്മി പ്രിയ ഇതുപോലെ തുടർന്നാൽ ടോപ് 5 ൽ ഇടം നേടാൻ കഴിയും...ഡോക്ടർ ശരിക്കും ഭാഗ്യം ചെയ്തയാളാണ്.. ഇങ്ങനെ 4 പേർ ഒരാൾക്ക് വേണ്ടി സംസാരിക്കണം എങ്കിൽ അതിനൊരു കാരണം ഉണ്ടെന്ന് മനസ്സിലാക്കൂ ബിഗ് ബോസ്സേ ",Aayshu,348,False,None
UgwlSVx3V5CcLzyUuA54AaABAg,"ഇങ്ങനെ മാനസ്സികമായി തളർത്തി അദ്ദേഹത്തെ പ്രേരിപ്പിക്കുക സ്വയം പുറത്തു പോവുക .. അതാണ് ബിഗ് ബോസിന്റെ ചതി",santhosh kumar,2.3K,False,None
UgwM_8POiTKQdgRHsV14AaABAg," ജനങ്ങളുടെ ഉള്ളിൽ ഉണ്ടാവും നിങ്ങൾക്ക് വേണ്ടി ഞങ്ങൾ പൊരുതും .One and only Dr Robin ",JUSTIN • PS,1.4K,False,None
UgxlI1V7jZec94JLOI14AaABAg,"കിഴങ്ങേശ്വരൻ രാജാവ്... പൊന്നു ബ്ലസ്ലി അത് പൊളിച്ച്  ദിൽഷ   Dr. Robin ",Dream Land. S,438,False,None
UgwaCyTlsiFBPbxHYV54AaABAg,"Dilsha: എനിക്ക് ഡോക്ടറെ കാണാൻ തോന്നുന്നു സീക്രട്ട് റൂമിൽ നിന്നും Dr Robin: എനിക്ക് dilshaയെ കാണാൻ തോന്നുന്നു ",𝗥𝗢𝗕𝗜𝗡💖𝘼𝙍𝙈𝙔  1🅜︎,1.9K,False,None
