cid,text,author,votes,heart,paid
UgzEQgFJjZlZv6E8VUJ4AaABAg,"മഹീന്ദ്ര",SREENATH,1,True,None
UgxP_8Nn_rQttc-QII94AaABAg,"സബിൻ broഅടുത്ത് വരെ എത്തിയിട്ടുണ്ട്. വെയ്റ്റിംഗ് kuv100",Anto s,1,True,None
Ugxl0_suhU6Qi-rjgXN4AaABAg,"കൊല്ലത്തു താമസിക്കുന്ന എന്റെ കാറിന്റെ ഓയിൽ ഫിൽറ്റർ O റിങ് പൊട്ടി രാത്രി രണ്ട് മണിക്ക് തൃശൂർ ഒല്ലൂർ എന്ന സ്ഥലത്തു വെച്ച് breakdown ആയപ്പോൾ ഒരു വഴിയും കാണാതായപ്പോൾ സബിൻ ഭായിയെ വിളിച്ചു... ഫോൺ എടുക്കും എന്ന് പോലും വിചാരിക്കാത്ത എന്നെ അത്ഭുതപെടുത്തി പുള്ളി ആ പാതിരാത്രിയിൽ തന്നെ നേരിട്ട് വരാൻ തയ്യാറായി... ഇഷ്ട്മാണ് ഭായ് നിങ്ങൾ എന്ന നല്ല ഒരു മനുഷ്യനെ..... മറക്കില്ല ഒരിക്കലും... ",Jyothi Kumar,196,True,None
UgzfGDft2vp6bjoxeRZ4AaABAg,"Industrial ആവശ്യത്തിന് ഉപയോഗിക്കാവുന്ന മറ്റു വണ്ടികൾ (omini/eeco range ) ഏതാണ്.",job poulose,5,True,None
Ugw_XXnZqfM7mRXjDwh4AaABAg,"Sir ഒരു സംശയം ഉണ്ടായിരുന്നു clear ചെയ്യാവോ? എന്റെ കയ്യില് 2005 model Alto ഉണ്ട് അതിന്റെ suspension മുഴുവനും restoration ചെയ്താല് ഇപ്പൊയുള്ള പുതിയ Alto യുടെ fell കിട്ടുമോ? ആ Alto യുടെയും പുതിയ Alto 800 ന്റെയും suspension ഒന്നാണോ?",o.k.a thwahir,1,True,None
UgyHcI29miY1YTFT1u54AaABAg," സബിനിക്കാ നമ്മുടെ ചങ്ക്",Anijo Mathew,4,True,None
UgyzCPrCRA47NLlgHo54AaABAg,"Correct. Mahesh bhavana പറഞ്ഞത് എനിക്കും പറയാൻ ഉള്ളത് . Seriously ഹൃദയത്തിൽ കൊണ്ട് ഇ video . മറ്റുള്ളതെല്ലാം cash ഉള്ളത് കൊണ്ട് വാങ്ങുന്നതാണെങ്കിൽ ഇത് cash ഉണ്ടാക്കാൻ കഷ്ടപ്പെടുന്ന ഒരു വിഭാഗം ആളുകളുടെ വണ്ടി . Great work brother.  ഇനിയുംഇനിയും അധികം പ്രതീക്ഷിക്കുന്നു .",Sily Joy,8,True,None
UgzAaxOSaV_Z6TIKxyF4AaABAg,"ഇ ചാനലിൽ കണ്ട videoyil ഹൃദയ സ്പർശിയായ video..... അവരുടെ അവസ്ഥ ഒന്ന് ഓർത്തു പോയി . Salute",Bhavana Studios 📸,7,True,None
UgxjCNPoLBBipQS_HAR4AaABAg,"Olx നല്ലൊരു ആപ്ലിക്കേറ്റിന് ആണ്... വളരെ ഉപകാരപ്രേദവും ..... പക്ഷെ ചേട്ടൻ പറഞ്ഞ സംഭവം എന്നത് ലാഭകൊതി മൂലം ഉള്ള അത്യഗ്രഹവും അതുമൂലം ഉള്ള മണ്ടത്തരവും കൊണ്ട് സംഭവിക്കുന്നതാണ്... സാമാന്യ ബുദ്ധി ഉള്ള ആരും olx ൽ ഒരു വണ്ടി കണ്ടു ഇഷ്ട്ടപെട്ടാൽ അതിൽ കോടാക്ട് ചെയ്തിട്ട് വണ്ടി കാണണം എങ്കിൽ മുൻകൂട്ടി പണം നൽകണം എന്ന് ആവശ്യ പെട്ടാൽ ഏത് പൊട്ടനും ഒരു തട്ടിപ്പ് മണക്കും അതും നേരിട്ട് ഒരിക്കലും കണ്ടിട്ടില്ലാത്ത ഒരാൾ ഇങ്ങനെ അവശ്യ പെടുമ്പോൾ അതും ഡൽഹിയിൽ രജിസ്റ്റർ ചെയ്ത വണ്ടി  അവരവരുടെ ബുദ്ധിയില്ലായ്മ കൊണ്ട് പറ്റിക്ക പെട്ടിട്ടു olx നെ കുറ്റം പറഞ്ഞിട്ട് കാര്യം ഇല്ല  ""നമ്മൾ അനുവദിക്കാതെ.... നമ്മളെ ആര്ക്കും ചതിക്കാൻ ആവില്ല """,charu''s vlogg of yamaha fzs bike,5,True,None
UgyFUGIt_mQFxIoMrFx4AaABAg,"ഇക്ക ഷെവർലെ sail വണ്ടി നല്ലതാണോ? സെക്കൻ്റ് എടുക്കാനാണ് 1 ലക്ഷം Km ആയി 2013 മോഡൽ ഡീസൽ ആണ്ടൈമിംഗ് ചെയിൻ എത്ര Km ൽ ആണ് മാറ്റേണ്ടത് ?ഏകദേശം എത്ര ചിലവു വരും?",jijo p manuel,2,True,None
UgzSNk4rIYHqu0HqQHB4AaABAg,"ഇതെല്ലാം മാറും കുറച്ചുദിവസം കഴിയുമ്പോൾ ️️",Anoob Anu,2,True,None
UgxFSKj22LKnWGu84k94AaABAg,"ഇക്കയുടെ ഈ വിലയേറിയ ഉപകാര പ്രദം ആയ ഈ സന്ദേശം ഞങ്ങൾക്ക് വേണ്ടി ഷെയർ ആകിയതിനു നന്ദി ",Jimittante kaalan Laalunni,14,True,None
Ugy0CTPH89gTlXUeJsp4AaABAg,"നല്ല അറിവ് ",For Ever,1,True,None
UgwEEz2dVb8CczMWtdJ4AaABAg,"ഇക്കാടെ tavera pani ഏതു വേറെ ആയി ",honor 9N,1,True,None
Ugz8DMvDw92957HGKqx4AaABAg,"എക്കാലത്തും ഒരേ ഒരു രാജാവ്.....",SHAHIR. KALLADA,9,True,None
Ugyom8ZG7sGblhmRSNh4AaABAg,"American muscle car look... ബ്രിട്ടനിലെ Vauxhall വിക്റ്റർ ഇന്ത്യയിൽ എത്തിയപ്പോൾ Contessa ആയി... ആരും നോക്കിപ്പോകും എവിടെ കണ്ടാലും ",B4577 kr,7,True,None
UgzMz6sQnIUq3qyKZBF4AaABAg,"ഇന്ന് മരണമാസ്സ്  ഇൻട്രോ ആണല്ലോ ഇക്കാ ഹമ്മർ ആസിഫ് ",HUMMER AASIF,10,True,None
UgwTKa6GZSnWsTYuLGR4AaABAg,"നമസ്ക്കാരം ഇക്ക  വിലയേറിയ വിവരങ്ങൾക്ക് വളരെ നന്ദി . ഇതുപോലുള്ള വീഡിയോകൾ  ഇനിയും പ്രതീക്ഷിക്കുന്നു",Reju Charles,1,True,None
UgzYGvJfF6qvpjSKkdd4AaABAg,"കുട്ടികളെ കണ്ടതിൽ വളരെ സന്തോഷം...",ricky 77,1,True,None
UgzgiwHjTmVxV5aROAJ4AaABAg,"ലൈവ് ഫുൾ കണ്ടു കാന്താരി തകർത്തു",Dream Capturing,1,True,None
Ugyo1EKmSmsGP1cUq5l4AaABAg,"ഈ അറിവ് പകർന്നു തന്നതിന് വളരെ നന്ദി ",BASICS,21,True,None
Ugxc_6W5C6eUHYy7k1Z4AaABAg,"ഇത് പോലെ ഉള്ള കൂടുതൽ  നല്ല മെക്കാനിക്കൽ വീഡിയോസ് പ്രതീക്ഷിക്കുന്നു...",emerald joseph,22,True,None
UgyUN3Oahgjot-qJbAd4AaABAg,"ഇതാണ് നമ്മുടെ ഇറ്റാലിയൻ cleanup എന്ന് പറയുന്നത്. വളരെ ഉയോഗപ്രദമായ ഇൻഫർമേഷൻ ആണ്... നന്ദി ",Krishnadas Parameswaran,10,True,None
UgxSSmO1AZzdApDO9RR4AaABAg,"കൊടും ഭീകരൻ ആണ് ഈ വണ്ടി ",For Ever,66,True,None
UgwS4aE6swhii7PeJ5l4AaABAg,"ഇൻ ഷാ അല്ലാഹ്..... ഇനി ഒരു വണ്ടി എടുക്കുന്നങ്കിൽ അത് ഇവൻ ഒരു പാട്  കാലത്തെ ആഗ്രഹം ആണ്..... ഓൾഡ് മോഡൽ.... അവൻ ആണ് കലിപ്പ് ലുക്ക്‌ ",Anu Allu,33,True,None
UgzNUBZOxbs_bsu8QOt4AaABAg,"മൊയലാളി ടവേര ",Naseem Av,1,True,None
UgxjFLkBqJM1ZUSvp8V4AaABAg,"ഈ ഹമ്മർ ആസിഫ് ഒരു സംഭവം ആണല്ലേ ",അമരേന്ദ്ര ബാഹുബലി,1,True,None
UgyY4uRT5XItw2TYcud4AaABAg,"ഇറങ്ങിയിട്ടുള്ളതിൽ ഏറ്റവും ഇഷ്ടമുള്ള swift..body quality അന്നും ഇല്ലായിരുന്നു എങ്കിലും..ഇപ്പോൾ നിരത്തിലുള്ള model ന്റെ ആ വൃത്തികെട്ട look അല്ല ഇവന്..favourite swift",ദശമൂലം ദാമു,68,True,None
UgyhJT2fSgncdfKVdXB4AaABAg,"ലുക്ക്‌ കൊണ്ട്  ഒരുപാട് ആളുകളെ വളക്കുന്നുണ്ട് കിയ  എനിക്കറിയാം ",Wheels and Wagen,73,True,None
UgyaXqeHmc6gydhrRMt4AaABAg,"Caption കണ്ടപ്പോൾ ഞാൻ വിചാരിച്ചത് വെല്ല മാരുതിയുടെ വണ്ടിയുടെ review ആയിരിക്കുവെന്ന് ആണ്",ദശമൂലം ദാമു,224,True,None
UgzDsUqkgLO2uUTJIFt4AaABAg,"കാണുമ്പോൾ ഇഷ്ടം തോന്നും. എപ്പോളും.",Joker..🤡,1,True,None
UgwDa59CcRXXYavc7YF4AaABAg,"എന്റെ സ്വന്തം വണ്ടി redigo ",Rejoice Thomas,13,True,None
Ugz3cnnkZUiUu2Bilot4AaABAg,"താങ്കൾക്കൊന്നും വേറെ പണിയില്ലെ ഇത്തരം OBD ഒക്കെ സാധാരണ വർക്ക്ഷോപ്പുകൾ വർഷങളായ്‌ ഉപയോഗിക്കുന്നുണ്ട്‌ ഇനി ഈ വീഡിയോ ഒക്കെ ഇട്ട്‌ കാണിച്ചിട്ട്‌ കസ്റ്റമർ ഇത്‌ വാങ്ങി പല തവണ ഹിസ്റ്ററി ഡിലീറ്റ്‌ ചെയ്തിട്ട്‌ വർക്ക്ഷോപ്പിൽ വരും  അപ്പൊ എങ്ങനെ കംപ്ലൈന്റ്‌ ചെക്ക്‌ ചെയ്യും ",Afize Ansari,42,True,None
Ugyn-xWpqsMHkLu6Nh94AaABAg,"ആരും അധികം പറയാൻ മടിക്കുന്ന മെക്കാനിക് രഹസ്യങ്ങൾ തുറന്നു പറയുന്ന താങ്കൾ അടിപൊളി ആണ് ",JITHESH N S,22,True,None
UgxXkNrnCHnL49BBkHt4AaABAg,"അത് കണക്ക് അത് കണക്ക്"" എന്ന ചേട്ടന്റെ സംസാരം കേൾക്കാൻ രസമാണ്. ചേട്ടൻ സൂപ്പറാ ",Shahanas Kv,17,True,None
Ugztz6nRmwViWa0RX2V4AaABAg,"ഒരു സാധാരണക്കാരൻ സാധാരണ രീതിയിൽ സാധാരണക്കാരുടെ വണ്ടികൾ mechanical പരമായി വള്ളിയും പുള്ളിയും തെറ്റാതെ review ചെയ്യുന്നു..ഇക്ക ഇഷ്ടം",ദശമൂലം ദാമു,7,True,None
Ugz6GnuxfcYwEhDRZ6N4AaABAg,"നൂറിൻ്റെ നിറവിൽ ",Sidharth sidhuz,13,True,None
Ugyyf2VGyBSy4xIBKbJ4AaABAg,"നേരിൽ കാണാൻ പറ്റാത്തതിലുള്ള സങ്കടം തീർന്നു  Suuuuper മച്ചാനെ",Samad Kka,1,True,None
UgyT2udcCfNiGcmDdL14AaABAg,"പൊളി വണ്ടി ",🇮🇳POWER FULL INDIA,0,True,None
UgwNLoQN1FfntsQqvUR4AaABAg,"ഒരേ ഒരു വികാരം... വണ്ടിപ്രാന്ത് ",Amalzz,12,True,None
UgwxpHczZjyylMEfIzV4AaABAg,"ബീറ്റ് എന്ന വികാരത്തിന്റെ കരുത്താണ് D LEGACY",Vijay Sajeevan,22,True,None
UgyRqaQnjAMn5hB_VFl4AaABAg,"ഒരു സെക്കൻഡ് ഹാൻഡ് വണ്ടി എടുക്കണം എന്ന് ആഗ്രഹിച്ച ഞാൻ ഇത്രയും നല്ല ആശയവിനിമയം നടത്തിയ ബ്രോക്ക് അഭിനന്ദനങ്ങൾ",Sabastian bennacan,8,True,None
UgzHqYwR2Bw_oC69Ss94AaABAg,"ഹാപ്പി ന്യൂയർ",KERALA MECHANIC,33,True,None
Ugxb0yYU6wbV2XwP6mx4AaABAg,"അവർക്കു നല്ല വർക്ക്‌ കിട്ടട്ടെ എന്ന് പ്രാർത്ഥിക്കുന്നു എല്ലാവർക്കും Happy New year",Anila Ajith,13,True,None
UgyVTfH713EdoIudeyl4AaABAg,"ഇതിനെയാണ് smart work എന്ന് പറയണേ... മൂപ്പരുടെ തല അഭാരം തന്നെ.",Amalzz,17,True,None
Ugzs-5L9Sqfbd9NqYuV4AaABAg,"10:16 യെന്റെ മോനെ ചേട്ടന്റെ ബുദ്ധി അപാരം തന്നെ ആണ്..ചെറിയ ചിലവിൽ differential lock ന്റെ അനിയൻ",ദശമൂലം ദാമു,13,True,None
UgzOb-19mwhaprKUqhF4AaABAg," കാത്തിരുന്ന. ഒരു  വീഡിയോ  ആണ് 4×4",ViShnU,9,True,None
Ugyg9zTo2o06ZE6NvUp4AaABAg,"BS4 എന്ന് ഉദ്ദേശിച്ചത് എൻജിൻ റെ കാര്യമാണ്",KERALA MECHANIC,34,True,None
UgzOrZ-IwoCVR651_5N4AaABAg,"ഹോണ്ടയുടെ ഡീസൽ വണ്ടികൾ പോളി അല്ലെ മച്ചാനെ ",Ajith Lal,5,True,None
Ugwe4DHB9bSKcGasV9B4AaABAg,"എന്റേൽ Sx4 ഉണ്ട്.പൊളി വണ്ടിയാണ്തുമ്പി പോലെ പറക്കും യാത്ര സുഖംസ്വന്തമായി ഈ വണ്ടി ഉള്ളവർക്ക് മാത്രം മനസിലാകും..",Achu KollaYiL,30,True,None
UgwOJo7raNj7f3Kz34x4AaABAg,"ബിനോച്ചായൻ ഒരു രക്ഷയും ഇല്ലാത്ത മനുഷ്യൻ ",meteors,13,True,None
Ugz48wbSdrXBqFbsPJF4AaABAg,"വള യിട്ട കൈ കളിൽ   ഗിയറും സ്റ്ററിങ്ങും ",INDIAN MINNAL,11,True,None
UgxdEntpDgqCSo5z-NR4AaABAg,"അടി മക്കളെ KL 10 ",Manu Aju Yanu 8055,29,True,None
UgxpvC6pYUCJSkpT3id4AaABAg,"PePe കണ്ടപ്പൊൾ  ഉള്ളിൽ ഉള്ള സന്തോഷം അത് പറഞ്ഞ് അറിയിക്കാൻ പറ്റുന്നില്ല",Subhash S,14,True,None
Ugz2M4LEosGl2KqBCEh4AaABAg,"വളരെ നല്ല എപ്പിസോഡ് ആയിരുന്നു വാഹന പ്രേമി കളുടെ ",Dreem car kerala,2,True,None
Ugw0_ItH8F61JitjHIJ4AaABAg,"ഇക്കാ സൂപ്പര്‍.... Rally cars നെ കുറിച്ച്   അറിയാന്‍ കഴിഞ്ഞത്.. ",Bijoy Bijoy,1,True,None
UgxdEXH5zIsHez_Qy9J4AaABAg,"അത് പണ്ടേ ഞങ്ങൾക്ക് അങ്ങനെ കൊല്ലത്ത് കാർക്ക് തോൽപ്പിക്കുന്നവന്റ  മുന്നിൽ ജയിച്ചു കാണിക്കാൻ ഉള്ള വാശി അത് രക്തത്തിൽ ഉള്ളതാ പൊളിച്ചു ബ്രോ",Sabastian bennacan,32,True,None
Ugw4TYre3YkurAqiSrh4AaABAg,"ഇക്കാ അടിപൊളിയായിട്ടുണ്ട് ",CAR CLINIC BY AJITH AUTOMOTIVE,45,True,None
UgyBr-W1jwIZGztuyjR4AaABAg,"അന്നത്തെ കാലത്ത് ഇതുപോലൊരു ഡിസൈൻ കൊണ്ട് വന്ന ടാറ്റ പൊളിയാണ്.",Binu John,180,True,None
UgzlvFIPElM1oxPGtCN4AaABAg,"എന്റെ ഷവർ ലെറ്റ്‌ ഒന്നു റെഡിയാക്കാൻ പറ്റുമൊ സെൻസർ പ്രോബ്ലമായ്‌ ഞാൻ വർക്ക്‌ ഷോപ്പിൽ വന്നിരുന്നു..ചങ്ങനാശ്ശേരിയിൽ നിന്ന് വന്ന എന്നെ വളരെ നന്നായ്‌ സ്വികരിച്ചിരുത്തിയ സെലിം ഭായ്‌ സല്യൂട്ടുണ്ട്‌...സസ്ക്രൈബറെ ഇത്ര നല്ല സ്വീകരണമാണു യൂറ്റൂബ്‌ ചാനലുകാർ നൽകുന്നതെന്ന് അന്നാണറിഞ്ഞത്‌...ആദ്യമായാരുന്നു ഒരു യൂറ്റൂബ്‌ ചാനലുകാരനെ കാണുന്നത്‌..",Dany''s   Wrold,43,True,None
UgynHBOopK4yoOUAOB14AaABAg,"ഈ വണ്ടി കിടു ആണ്.... ഇക്കാ പറഞ്ഞതൊക്കെ 100% Correct",For Ever,12,True,None
UgyzbjvmYFNzJLl5lYV4AaABAg,"ഈ വീഡിയോ 10 പേർക്കൊന്നും അല്ല ആവറേജ് 60കെ km കഴിഞ്ഞ എല്ലാ വണ്ടിയുള്ളവർക്കും സെക്കൻഡ്ഹാൻഡ് എടുത്തവർക്കും വളരെ അധികം ഉപകാരം ഉണ്ട് .. ക്രങ്ക്‌ റ്റെൻഷ്യനർ പുള്ളി ഒക്കെ ആദ്യമായിട്ടാണ് കാണുന്നത്. ബ്രോ ഡേ എല്ലാ വിഡിയോസും അരിച്ചു പെറുക്കിയാണ് ഞാൻ വണ്ടി എടുത്തത് .. സൊ 100% സാറ്റിസ്‌ഫൈഡ് ആണ് .. ഇതിനെക്കുറിച്ചു എല്ലാം സ്‌പെഷ്യലി ഓടിയവണ്ടികളുടെ മുഴുവൻ വിവരങ്ങളും അറിയാൻ ഉള്ള ഏറ്റവും എളുപ്പവഴിയാണ് നിങ്ങളുടെ ചാനൽ  നന്ദിയുണ്ട് ബ്രോ നന്നിയുണ്ട് ",Aluva DIARY,58,True,None
UgyeQBwpR1suAXm9KrN4AaABAg,"അടിപൊളി വിവരിക്കൽ ഉള്ളത് ഉള്ളതുപോലെ പറയുന്നതിന്  (എല്ലാ വീഡിയോ ) ",jetto george,37,True,None
Ugxx5zuTaI4-mYWmV6d4AaABAg,"നിങ്ങൾ പറയുന്നതൊക്കെ 100% ശെരി ആണ്. നല്ല പെർഫോമൻസ് & മൈലേയ്ജ് ഉള്ള engine. എന്നാൽ ഒരു ചെറിയ പണി വന്നാൽ പോലും  മെക്കാനിക്കിനു തലവേദന ആണ്.",Mahesh Thampi,13,True,None
Ugwg-s4ueJLFT8zDdrF4AaABAg,"Old figo യുമാണ് ഞാൻ കമ്പയർ ചെയ്തത്. വീഡിയോയിൽ ഓൾഡ് ഫിഗോ എന്നുള്ളത് എടുത്തു പറഞ്ഞില്ല ഫിഗോ എന്നാണ് പറഞ്ഞത്",KERALA MECHANIC,31,True,None
Ugx4OIbjTQBiRzY7AcR4AaABAg,"മറ്റൊരു വണ്ടിയ്ക്കും ഇല്ലാത്ത ഒരു feel ആണ് അംബാസിഡർ",Anugraha Theeram അനുഗ്രഹതീരം,44,True,None
UgzK4O1E8kciEiBrRSh4AaABAg,"Ambassador ഇൽ യാത്ര ചെയ്തിട്ടുള്ള ഫീലും സുഖവും ഒന്നും ഒരു പുത്തൻ കാറിലും കിട്ടില്ല.. nostu",Vaisakh RK,35,True,None
Ugy0h0h7KvJRdCAe0o54AaABAg,"സാദാരണക്കാരന് സ്വപ്നം പോലും കാണാത്ത കാലമുണ്ടായിരുന്നു അതൊക്കെ ഒരു കാലം ",Vishakh P,15,True,None
UgwgVefKdJQzjAlujY14AaABAg,"Crdi എന്നാണ് പറഞ്ഞത്. ഇത് tdi ആണ്",KERALA MECHANIC,4,False,None
UgwFloh1mXYDi70ZO1l4AaABAg,"എനിക്കു ഉണ്ട് k10 .വണ്ടി ഒരു കാരണവശാലും ഓവർ heat ആകരുത് .. ക്ലച്ചു pressure plate കുറച്ചു kazinju കട്ടി ആകുന്നത്.ചിലവ് കുറവ് ആണ് .",Prajeesh Marangattupilly,40,True,None
UgxmThRP75KiejmF-Gp4AaABAg,"Sabin ikka uyir. Keep going. നെഗറ്റീവ്  അടിക്കുന്നവന്മാരാണ് ലോക ഉടായിപ്പ്. ഇങ്ങനെ ഉടായിപ്പ് കാണിച്ചു ഉണ്ടാക്കുന്ന  പൈസ കൊണ്ട് അവന്മാർ ഒക്കെ ജീവിക്കുന്നത് കണ്ടാൽ മതി.",Hari Krishnan,27,True,None
UgxZSswFmm51MxyztWt4AaABAg,"ഇതുപോലെ സ്വാർത്ഥത ഇല്ലാതെ എല്ലാ അറിവും പങ്കുവെക്കുന്ന മനസ്സിനിരിക്കട്ടെ ഒരു കുതിരപ്പവൻ ",thomas jolly,69,True,None
UgwNvr4LrOcfxDswWfB4AaABAg,"ഉച്ചയ്ക്ക് എനിക്ക് വന്ന മെസ്സേജും ആയി ബന്ധപ്പെട് വീഡിയോ ഹൈഡ് ചെയ്തു. ഇപ്പോൾ റീ പോസ്റ്റ് ചെയ്യുന്നത് അതൊരു ഭീഷണി മാത്രം ആയിരുന്നു എന്ന് മനസ്സിലാക്കിയതിനാലാണ്. കാണാത്തവർക്ക് കാണാനായി ഞാൻ ഈ വീഡിയോ ഇവിടെ സമർപ്പിക്കുന്നുദയവായി കണ്ടവർ സഹകരിക്കുക പ്ലീസ്",KERALA MECHANIC,169,False,None
UgzTUwFNGkRgkWqX6ph4AaABAg,"ഇക്കയുടെ തുടക്കം മുതൽ ഉള്ള ഒരു ആരാധകർ ആണ് ഞാൻ..അത്കൊണ്ട് പറയുവാ മിലൻ ലാസ്റ്റ് ഇട്ട് വീഡിയോയിൽ e bull jet നെ മോശമായി പരാമർശിക്കുന്നത് കണ്ടാണ് ഞാൻ e bull jet ചാനൽ നോക്കിയത്.. ഇപോ അവരുടെ കട്ട ഫാൻ ആയി..മിലന്റെ അഹങ്കാരത്തിന് ഇക്ക കൂട്ടു നിൽക്കരുത്..e bull jet പിച്ച തെണ്ടിയാണ് vanlife നടത്തുന്നത് എന്നൊക്കെയാ മിലന്റെ അഭിപ്രായം",biju,30,True,None
UgyybCOcnOXPedqcEsB4AaABAg,"Peppe van സപ്പോർട്ട് ആയ താങ്കളുടെ ചാനലും ഞാൻ unsubscribe ചെയ്യുന്നു.#Ebulljetfan.Peppe da നിന്റെ  ചാനൽ ഒരിക്കലും നന്നാവില്ല....",Vijay Raj,38,True,None
UgzoKU9azbZA1c_F4Hd4AaABAg,"Verito d4... spare വാങ്ങുമ്പോൾ ഉള്ള ഒരു സങ്കടം മാത്രം... വണ്ടി പൊളിയാണ്",anoop pg,31,True,None
Ugw-NieiHhhWupfymHZ4AaABAg,"ലോഗന്റെ ഒരു നല്ല റിവ്യൂ കാണാൻ പറ്റി എല്ലാം വ്യക്തമായി പറഞ്ഞു തന്നു ",കോശി കുര്യൻ - 90''s ✔️,32,True,None
UgwVYMZMGyh10LA5e2N4AaABAg,"ഇത്രയും കാര്യങ്ങൾ മിലൻ പറയണമെങ്കിൽ  ഒരു 7 എപ്പിസോഡ്ങ്കിലും മിനിമം ",Prakash,58,True,None
UgwWxyOapHOoiw1guit4AaABAg,"ഇന്ത്യൻ റോഡുകളിൽ ഏറ്റവും കൂടുതലായി കണ്ട് വരുന്ന വണ്ടിഇഷ്ട്ടം swift...",Fazil Mp,12,True,None
UgxzVw55aJyS0QTBhVF4AaABAg,"ഞാൻ അൺ സൈബ്സ്ക്രിബ്‌ ചെയ്യുന്നു താങ്കളോടുള്ള സ്നേഹം കൊണ്ടാണു പലരും മെയിലുകൾ താണ്ടി കാണാൻ വരുന്നത്‌ അവർക്ക്‌ അർഹമായ പരിഗണന കൊടുക്കുക ഒരു സീറ്റ്‌ എങ്കിലും...കാണാൻ വണ്ടിയുമായ്‌ വരുന്നത്‌ സ്നേഹവും വിശ്വസവും കൊണ്ടാണു...അത്‌ ബുദ്ധിമുട്ടാണന്ന് ദയവ്‌ ചെയ്ത്‌ പറയാതിരിയ്ക്കുക... ബുദ്ധി മുട്ടെങ്കിൽ വീഡിയോയിൽ പറയുക..വർക്ക്‌ ഷോപ്പിൽ വന്ന ഒരു സൈസ്ക്രൈബർ..",Dany''s   Wrold,20,True,None
UgzHZG2uzdKjEq13cUF4AaABAg,"അത്യാവശ്യം പവറുള്ള വാഹനം ആയിരുന്നു  ",Rejin aruvalkudy,5,True,None
Ugy4AdqaRL_Rg68vPsV4AaABAg,"ഈ വീഡിയോയുടെ behind the scenes  കാണാനും കൂടാതെ സബിൻ ഭായിയുടെ കൂടെ ഒരു ദിവസം മുഴുവൻ ഞാൻ ചിലവഴിച്ച നിമിഷങ്ങളും ഒക്കെ കാണാൻ  എന്റെ ചാനൽ നോക്കു  #wheelsandwagen",Wheels and Wagen,33,True,None
Ugz0jGeAztMn6qHz6S54AaABAg," നമ്മുടെ പ്രിയപ്പെട്ട സബിൻ ഭായിയെ കാണാനും ഒരു ദിവസം മുഴുവൻ കൂടെ ഉണ്ടാകാനും കഴിഞ്ഞു ഒരുമിച്ചുള്ള സമയത്ത് നടന്ന സംഭവങ്ങൾ ഉൾകൊള്ളിച്ച വീഡിയോ ആണിത് സബിൻ ഭായ് വീഡിയോ എടുക്കുന്ന രീതി വാഹനങ്ങളുടെ കംപ്ലയിന്റ് ഓടിച്ചു നോക്കി കണ്ട് പിടിക്കുന്ന രീതി ക്യാമറക്ക് പുറകിലെ സബിൻ ഭായിയുടെ ടീം എന്നീ കാര്യങ്ങളൊക്കെ നിങ്ങൾക് ഈ വിഡിയോയിൽ കാണാൻ സാധിക്കും വീഡിയോ ഇഷ്ടപെട്ടാൽ സബ്സ്ക്രൈബ് ചെയ്യുക സപ്പോർട്ട് ചെയ്യുക Whatsapp:7736529955",Wheels and Wagen,12,True,None
UgyrX0NgP-YbUHDkYgl4AaABAg,"നല്ല ക്ലീൻ വണ്ടി...എൻജിൻ റൂം കണ്ടപ്പോൾ തന്നെ കൊടുത്തു ഒരു like....",JINS CHITTILAPPILLY,36,True,None
UgwBXTbjDpQ_A9TqydR4AaABAg,"ഒരു മുപ്പതു വര്ഷം മുന്നിലേക്ക് കണ്ടു നിർമിച്ച ഡിസൈൻ.. എത്ര പഴകിയാലും മോഡേൺ ആയി നിൽക്കുന്ന ഷേപ്പ്",Shyam & Technology,148,True,None
UgxtxqVbuHCFG6kz49Z4AaABAg,"എത്ര വർഷം കഴിഞ്ഞാലും ഇതിന്റെ അഴകും തലയെടുപ്പും ഒരിക്കലും മാറില്ല....ഈ design ഒക്കെ കാണുമ്പോ ഇപ്പോൾ ഇറങ്ങുന്ന പല വണ്ടികളും വൻ  ബോർ ആണ്",Amal D,22,True,None
Ugxg_zDAzEIc6L8PYu94AaABAg,"സബിൻ മനസ് വിശാലമായആളാണ്‌. തന്റെ അറിവ് മറ്റുള്ളവർക്കും കൂടി share ചെയ്യാൻ ഒരു നല്ല മനസ് വേണം മാഷാഅല്ലാഹ്.",ziyatechvlog,67,True,None
UgyRozM4uXjUili9w-p4AaABAg,"കേരള മെക്കാനിക്ക് അല്ല നിങ്ങൾ പാവങ്ങളുടെ മെക്കാനിക്ക്... നല്ല അവതരണം",Vineeshnath V,24,True,None
UgyzhC7n5UXf_fQ7mkZ4AaABAg,"ഹായ്  സബിൻ മറ്റൊരു  വിലപ്പെട്ട  വീഡിയോ. വളരെ  നന്ദി. ഈ  ടൈമിംഗ്  ബെൽറ്റ്‌  എപ്പോൾ  മാറണം  എന്നു  എങ്ങനെയാണു  മനസ്സിലാകുന്നത്  എന്നു  ഒന്ന്  വിശദമാക്കാമോ? ഒരുപാടുപേർക്ക്  ഉപകാരപ്പെടും. ഡീസൽ  വാഹനത്തിന്റെയും  പെട്രോളിന്റെയും. രണ്ടിനും  എത്ര  കിലോമീറ്ററിൽ  മാറേണ്ടി  വരും?",Manoj Eappan,2,True,None
