cid,text,author,votes,heart,paid
UgzpSVmLILNe5o3KCsh4AaABAg,"വളരെയേറെ ഉപകരിക്കുന്ന വീഡിയോ. ",Jatheesh raj,1,False,None
UgzLQ_KJDIgRPq69f6V4AaABAg,"തപ്പി നടന്ന വീഡിയോസന്തോഷമായിറാട്ടിലെത്തിയിട്ട് ഞാനുമുണ്ടാകും ടീം RSBക്കൊപ്പം",Zeeyon productions,1,True,None
UgxN-0NTtFa1ktRRbnN4AaABAg,"സൂപ്പർ ബ്രോ വണ്ടി എല്ലാം ഇടയ്ക്ക് എടുക്കൂ",Dileep dilu,6,True,None
UgyafzEov5DRrp7yrjB4AaABAg,"കാത്തിരിക്കുകയായിരുന്നു കഥ കേൾക്കാൻ",മലപ്പുറം KL10 വേങ്ങര,1,True,None
UgzsKda6ttcj8Sih-754AaABAg,"ലഡാക്ക് കഥ പറയുമ്പോൾ അവസാനത്തെ വീഡിയോയിൽ ബിജിഎം  ഒരു സൗണ്ട് ഉണ്ടാവുമെന്ന് പ്രതീക്ഷിക്കുന്നു",മലപ്പുറം KL10 വേങ്ങര,1,True,None
Ugx0RG5GPf_XpvncOOl4AaABAg,"എല്ലാ ഏപ്പിസോഡും കണ്ടു..കണ്ടു കഴിഞ്ഞപ്പോൾ k2k പോവാൻ ഉള്ള കൊതി കൂടി..ഇപ്പോ തന്നെ പോണമെന്ന തോന്നുന്നുണ്ട്..കഥ കേട്ട് ഇരിക്കാൻ നല്ല സുഖം ആയിരുന്നു.. പറയുന്ന ശൈലിയും സൂപ്പർ ആയിരുന്നു..നല്ല രീതിയിൽ തന്നെ എല്ലാ എപ്പിസോഡും ഇക്ക ചെയ്തു..KP from ernakulam RSB ",Riderr KP,5,True,None
Ugx5Q7Vm0DPmJkNSF894AaABAg,"നുമ്മടെ നാട്ടുകാരനും കൂട്ടുകാരനും കൂടിയായ സാബിയെ നിങ്ങളുടെ വീഡിയോ യിൽ കാണാൻ കഴിഞ്ഞതിൽ വളരെ സന്തോഷം",Shanu Kztr,3,True,None
Ugw96dEMHkFKoTl83vJ4AaABAg,"അളിയാ ഇന്ന് മുഴുവനും ഞാൻ ആണല്ലോ ഇതിൽ...ഇതൊക്കെ വീണ്ടും കാണുമ്പോൾ അവിടെ നിൽക്കുന്ന പോലെയുണ്ട്..ഓർമ്മകൾ മരിക്കുന്നില്ല...",Chef N Traveller,10,True,None
Ugw0qlBtjrxZSbzZCKZ4AaABAg,"അറഫാത്ത് ബ്രോ നിങ്ങളെ കഥ കേൾക്കാൻ എന്ത് രസമാണ്  ഇനിയും ജീവിതത്തിൽ ഒരുപാട് യാത്രകൾ ചെയ്യാൻ സാധിക്കട്ടെ യാത്രയുടെ കഥകൾ ഇതുപോലെ ഞങ്ങൾക്ക്  മുന്നിൽ അവതരിപ്പിക്കാൻ കഴിയട്ടെ എന്ന് പ്രതീക്ഷിച്ചു കൊണ്ട് കട്ട സപ്പോർട്ട് ",മലപ്പുറം KL10 വേങ്ങര,29,True,None
UgyE69l9v0eY5dIYS8N4AaABAg,"പൊറോട്ട + ബീഫ് = മലയാളി ",Uppupante Page,8,True,None
UgxFcYJoRneJXkMzm4x4AaABAg,"എല്ലാവർക്കും ഹൃദയം നിറഞ്ഞ വിഷു ആശംസകൾHappy vishuഎല്ലാവരും സേഫ് ആയി സന്തോഷത്തോടുകൂടി വീട്ടിൽ ഇരിക്കുക",മലപ്പുറം KL10 വേങ്ങര,14,True,None
UgyYkGK3YcIl9Bp2xu94AaABAg,"മച്ചാനെ അജ്മീർ പോവുന്ന വഴിയിൽ ഗ്ലൗസ് വീണു പോവുന്നു   6.50",usman panthakkal,10,True,None
Ugxm1fT9BpoqvVZyWbx4AaABAg,"പൊളി ",Uppupante Page,2,True,None
UgyNo-AQrhLOHcCJXH14AaABAg,"കാത്തിരിക്കുകയാണ് കഥ കേൾക്കാൻ അടിപൊളി ബ്രോ ",മലപ്പുറം KL10 വേങ്ങര,2,True,None
Ugwxtwio1m_MS43VBRV4AaABAg,"മച്ചാനെ എന്നും വീഡിയോ കാണാറുണ്ട് ഒപ്പം യാത്ര ചെയുന്ന ഒരു feel ഉണ്ട്..  ഇപ്പോൾ എന്നും ഉറക്കം ഉണർന്നാൽ അപ്പോൾ തന്നെ യൂട്യൂബിൽ കയറി മച്ചാന്റെ സ്റ്റോറി വന്നോ എന്ന് നോക്കി കണ്ടിട്ടേ എഴുന്നേൽക്കു...",Suraj C,1,True,None
UgzwJOlW6BESs1nT3AN4AaABAg,"താങ്കളുടെ videos എല്ലാം ഞാൻ കാണുന്നുണ്ട് മറ്റു ട്രാവൽ videos കൾ കാണുന്നതിനേക്കാളും നല്ല രസമാ താങ്കളുടെ videos...തനി നാടൻ language use ചെയുന്നത് കൊണ്ടാകാം ഇത്രയും മികച്ചത് ആകുന്നത് ",rahul gg,2,True,None
UgygYI8N-8MN9UIKRt14AaABAg,"നിങ്ങൾക്ക് ആ ബ്രോ നെ  നാട്ടിലെത്തിക്കാൻ നിങ്ങൾ ഒരുപാട് കഷ്ട്ടപെട്ടിട്ടുണ്ട്. എങ്കിലും നിങ്ങൾ കാണിച്ച ആ മനസുണ്ടല്ലോ അത് വേറെ ലെവലാണ്",solo rider boy,22,True,None
UgwutvH6qAeRdSsu13V4AaABAg,"വീട്ടിലിരുന്ന് ഒരുപാട് കോഴികൾ ഇത് കാണുന്നുണ്ട് ",മലപ്പുറം KL10 വേങ്ങര,4,True,None
UgyjV0R6wz7JhmwCQFR4AaABAg,"പ്വോളി   ടീം അധോലോകം ",FosTerS,4,True,None
UgyXj2yiSqhlORXUNnB4AaABAg,"ബ്രോ കഥ ഒരുപാട് ഇഷ്ടപ്പെട്ടു  ഇനിയും ഒരുപാട് യാത്രകൾ പോകാൻ സാധിക്കട്ടെ യാത്ര പോയ കഥകൾ കേൾക്കാൻ ഞങ്ങൾക്ക് സാധിക്കട്ടെ കട്ട സപ്പോർട്ട്",മലപ്പുറം KL10 വേങ്ങര,24,True,None
Ugw-8WcwWiig_4SaeRp4AaABAg,"ഞാൻ പോയിട്ടുണ്ട് ഈ റോഡിൽ കൂടെ ",Sam Mathew Abraham,0,False,None
Ugyvki8U45hrgmV2KE54AaABAg,"അതാണ് കാസറഗോഡ് ",ഇലുമിനാന്ഠി,2,True,None
UgyZ_R4m2H5TvSNaE1J4AaABAg,"ഓർമ്മകളിലുടെ ഉള്ള ലഡാക്ക് യാത്ര ........ അടിപൊളി ആണ് .......",Sudhi,6,True,None
UgyIBakL9-4nlF03Cl54AaABAg,"കരളു പങ്കിടാൻ വയ്യന്റെ പ്രണയമേ പകുതിയും കൊണ്ടുപോയി R S B",Hadhi Farhan,4,True,None
Ugxx3gpH0hlNAnwTE3R4AaABAg,"വീഡിയോ കാണാൻ വേണ്ടി കാത്തിരിക്കുകയായിരുന്നു കുറച്ചു കണ്ടു ബാക്കി ഭാഗം കാണാനുണ്ട് അടിപൊളി എന്തായാലും",മലപ്പുറം KL10 വേങ്ങര,2,True,None
Ugzcev3wT_4z13dGkeZ4AaABAg,"ഓച്ചിറ അമ്പലം പ്രധാനമായും മൂന്നു ആൽത്തറകൾ ഉള്ളതാണ് നട അടപ്പോ പ്രതേക പൂജകളോ ഒന്നും ഇവിടില്ല ഏത് അർദ്ധരാത്രിയിലും ഇവിടെ വരാം ഇവിടുന്നു ലഭിക്കുന്ന വിധേയേനെയുള്ള പോസിറ്റീവ് എനർജി കേരളത്തിൽ എവിടെ ചെന്നാലും കിട്ടുമെന്ന് തോന്നുന്നില്ല പ്രധാനമായും 3 ഉത്സവം ആണ് ഇവിടുള്ളത് കോടി കണക്കിന് രൂപകൾ ചിലവഴിച്ചു 60അടി ഉയരത്തിൽ ഉള്ള നന്ദികേശ രൂപങ്ങൾ വിവിധ കരകളിൽ നിന്ന് ഇവിടെ എത്തിക്കും ഏകദേശം പല വലുപ്പത്തിൽ ഉള്ള  300അടുത്ത നന്ദികേശ രൂപങ്ങൾ ഉണ്ടാവും തെക്കൻ കേരളത്തിലെ ഏറ്റവും വലിയ ഉത്സവങ്ങളിൽ ഒന്നാണിത് പിന്നീട് ഉള്ള വൃശ്ചിക ഉത്സവം ആണ് ഏറ്റവും പ്രധാനപ്പെട്ടത് 12ദിവസങ്ങൾ ആയി നടക്കുന്ന ഈ ഉത്സവങ്ങളിൽ 1000ൽ പരം കുടിൽ കെട്ടി 12ദിവസവും വീട്ടിൽ പോകാതെ ഭക്തർ ഇവിടെ ഭജനമിരിക്കും 24 മണിക്കൂറും ജനങ്ങളുടെ ഒഴുക്ക് തന്നെയാണ് ആ ദിവസങ്ങളിൽ ഇവിടെ ഒരു മനുഷ്യന് മേടിക്കാൻ കിട്ടുന്ന ആവശ്യമായ എല്ലാം കാര്യങ്ങളും 12ദിവസവും ഓച്ചിറ പടനിലത്തു ഉണ്ടാവും ആലപ്പുഴ കൊല്ലം ജില്ലകളിലെ ജനങ്ങൾ കാത്തിരിക്കുന്ന ഉത്സവവും ഇത്‌ തന്നെയാണ് പിന്നീട് ഉള്ള ഉത്സവം ഓച്ചിറ കളി ആണ് പണ്ട് കാലത്ത് ഓച്ചിറ പടനിലത്തു വെച്ച് നടന്ന യുദ്ധത്തിന്റെ സ്മരണാർത്ഥം എല്ലാം വർഷവും രണ്ട് കരകളാൽ  തിരിഞ്ഞ് ഇവിടെ ഏറ്റുമുട്ടും ഓച്ചിറയിൽ ദൈവവും മനുഷ്യനും തമ്മിൽ അതിർ വരമ്പുകൾ ഇല്ല ജാതിയും മതവുമില്ല ഏത് മത വിശ്വാസികൾക്ക് ആശ്രയമേകുന്ന ലോകത്തിലെ ഏറ്റവും പരിപാവനമായ പുണ്യ സ്ഥലങ്ങളിൽ ഒന്നാണിത് ഇവിടെ വന്ന് ഒരു ഇത്തിരി നേരം ഇരുന്നാൽ നിങ്ങൾക്ക് മനസ്സിലാകും ഇത്‌",RenjilSivan,2,True,None
UgwD4Am0fNy88Fw9v6R4AaABAg,"ആന എന്നും എനിക് ഒരു വീക്നെസ് ആണ് അതോണ്ട് എന്തായാലും ഇവിടെ വിസിറ്റ് ചെയ്യും ഒരിക്ക",Travel Maniac,13,True,None
UgzGXh8cFBAGN_oCYAt4AaABAg,"പൊളിച്ചു മച്ചാനെ ",Uppupante Page,1,True,None
Ugx7EgKCDy1Xz-erImx4AaABAg,"വരാൻ പറ്റാത്തതിൽ വിഷമം ഉണ്ട്  .... RSB",MR_ HATHIM,6,True,None
UgxCc5akyK_TsfqlXSZ4AaABAg,"Fz യിൽ പൾസറിന്റെ കാർബുറേറ്റർ ഉപയോഗിക്കുന്നവർ ആയിരിക്കും 90% പേരും... മച്ചാനെ ഇനി fz റൈഡ് വീഡിയോ കൂടുതൽ പോസ്റ്റ്‌ cheyyane.. ",SDM Hzn,30,False,None
Ugyf3-cDC_9xiPPExEJ4AaABAg,"Bullet ullavar gulfil pokumbol ethupole bullet ഉപയോഗിക്കാതെ  കെറ്റിവെക്കണ്ടൊരു അവസ്തവന്നാൽ  നമ്മൾ എടുക്കണ്ട മുൻകരുതലുകൾ എന്തെല്ലാം ആണെന്നൊരു വീഡിയോ ചെയ്യാമോ?",Ajeesh thaadikaran പോന്റുക്കാരൻ,23,False,None
Ugx-3WNu2AOpQaGLuel4AaABAg,"WELL DONE job ANNAN nd RSB Broi രണ്ട് വർഷത്തോളം ശ്വാസം കിട്ടാതെ പോയ സിംഹകുട്ടിയുടെ(fZ) ഗർജനതിനയി കാത്തിരിക്കുന്നു..",ARUN HimaLayaN,20,True,None
Ugy29MvgmeSyQ7TXjYt4AaABAg,"ജീവിതത്തിൽ മറക്കാൻ കഴിയാത്ത ഒരു ദിവസം...    RSB ഉയിര് ",Mohammed Swadiq,6,False,None
UgyIYqD2-Voq3i0K2ah4AaABAg,"എഡിറ്റിങ്ങ് ആപ്പ് എന്തോ ഇറർ കാണിച്ചു uploading ന് ശേഷമാണ് അത് ശ്രദ്ധയിൽ പ്പെട്ടത് 23 സ്ഥലത്തെ പോരായ്മ ക്ഷമിക്കണം അടുത്ത തവണ ശ്രദ്ധിക്കാം",Rider sleet Boy,4,False,None
UgxdkdCba7KKGDtm51V4AaABAg,"യാത്രയെ ഇഷ്ട്ടപ്പെടുന്ന ഏതൊരാളും ആഗ്രഹിച്ചുപോകുന്ന  ഒരു കിടിലൻ യാത്ര... അഭിനന്ദനങ്ങൾ....",Nisar Devala Nisar,17,False,None
Ugwtw68hedcMqJ2Jms14AaABAg,"യാത്രകളോട് എന്നും പ്രണയമാണ് all the best",Jyothish R,9,False,None
UgyPsQ4QvADopkel3ld4AaABAg,"Duke 390 ഒരു ഒന്നൊന്നര ഐറ്റം തന്നെയാണ്. My dream ",vysakh thodupuzha,5,False,None
UgwJie_8eitF42h1IbV4AaABAg,"ആദ്യം ലഡാക്കിന്‌ താഴെയുള്ള സ്വർഗ്ഗങ്ങളിൽ ചെല്ലട്ടെ..ആ അനുഭവങ്ങളും കൊണ്ട് അവസാനം ലഡാക്കിലേക്ക് അതാണ് എന്റെ പ്ലാൻ",Ajesh P,21,False,None
UgxsWrsUCBcYPEfdgul4AaABAg,"മാഗിയെക്കാളും നല്ലതു നാടൻ അവിൽ അല്ലെ.....മോർ healthy food",Shajir Lv,17,False,None
UgxckgQ5q1fj5IJAJXF4AaABAg,"മച്ചാനെ പൊളിക് നമ്മളും നമ്മളുടെ പിള്ളാരും ഫുൾ സ്‌പോർട് ഉണ്ട് #Live).",Shajarsha S,14,False,None
UgyDUunyKjhuDOrEqfx4AaABAg,"നല്ല നാടൻ റിവ്യൂ...  സൂപ്പർ ബ്രോ.....",Anandhakrishnan. H,21,True,None
UgzvK5msd0IFXefVAXh4AaABAg,"വണ്ടിപ്രാന്തൻ അരുൺ smokie ",Ajeesh thaadikaran പോന്റുക്കാരൻ,9,True,None
Ugxuogm6Dfcy9RMV74J4AaABAg,"നല്ല അവതരണം ആർക്കും വളരെ എളുപ്പത്തിൽ മനസ്സിലാക്കാൻ കഴിയും    ഇനിയും ഇനിയും ഒത്തിരി  വീഡിയോ  ചെയ്യുവാൻ സാധിക്കട്ടെ ",DREAM RIDE 360,89,True,None
UgyGMVCzYuhopbb4DGZ4AaABAg,"Super....ഒരു ഹിമാലയൻ എടുക്കാനുള്ള  തയ്യറെടുപ്പില",AK Ra_fee_q,46,False,None
UgzRsjdpFnzeIq7FVCl4AaABAg,"യാത്രയെ പ്രണയിച്ചവൻ",Neelakurinji,20,False,None
UgykCjvgY1RtHS01BWh4AaABAg,"ഞാൻ 13വയസ്സായ കുട്ടിയാണ്  എന്റെ ഒരു സ്വപ്ന യാത്രയാണ് ലഡാക്",mishab. k,83,True,None
Ugx-cYSYfgg_-DBhg_N4AaABAg,"അടിപൊളി ",Muhammed Irfan,0,False,None
UgyJ4HvyeyeJETxtZaN4AaABAg,"പൊളി മച്ചാനെ വീഡിയോസ് ഒന്നു മുതൽ കണ്ടോണ്ടിരിക്കാണ്.. നിങ്ങളുടെ സന്തോഷം കണ്ട് എന്റെയും കണ്ണു നിറഞ്ഞു . പെരുത്തിഷ്ടായി",Zeeyon productions,4,True,None
UgzdjJTwsdqUk8Boi2N4AaABAg,"ഞങ്ങളും ആ ബ്ലോക്കിൽ പെട്ടിരിന്നു... 3 മണിക്കൂർ നടു റോഡിൽ ഷിറ്റ് വിരിച്ചു കിടന്നതുമാണ് ",travel with spark,6,False,None
UgzA7W5Q55cKZDhEtP14AaABAg,"ഒരോ നാട്ടിലേയും റൈഡർ ഗ്രൂപ്പ്സിനെ എങനെ ബന്ധപ്പെടുന്നു ?",Midhun Nileshwar,2,True,None
UgwpQXcnFk_GWCwWQ5x4AaABAg,"Video length വളരെ കുറവാണ് minimum ഒരു 20 മിനിറ്റ് ഉള്ള video എങ്കിലും ഇടാൻ ശ്രമിക്കൂ brozz",___ Fazz,4,False,None
UgzSbvolnZxWpuFRBWJ4AaABAg,"ഇപ്പോഴാ...  വീഡിയോ ആ ക്വാളിറ്റിയിലോട്ട് വന്നത്.. ",Midhun Nileshwar,0,False,None
UgzI_6S1zB240vin_0Z4AaABAg,"0:35 വീശാനും കൊള്ളാം 1:25 വലിയ ഒരു തുരങ്കം... അവതരണം നല്ല രസം ഉണ്ട്.. ",Midhun Nileshwar,1,True,None
UgzX9GRl-5ZUcRhCzZN4AaABAg,"9 മാസങ്ങൾക്ക്‌ ശേഷം.. പുതിയ വണ്ടി എടുത്തത്തിനുള്ള എല്ലാ വിധ ആശംസകളും നേരുന്നു.... ഇന്ന് മുതൽ എല്ലാ വീഡിയോയും കണ്ടു തുടങ്ങും ",Midhun Nileshwar,2,True,None
Ugwqqak3YEWi62KY5uh4AaABAg,"കടവൂരാൻ super",Baijus vlmr,3,True,None
UgzxImPP2rsst5WxLiF4AaABAg,"ഇത് ഏതു അമ്പലം ആണ്",Aneesh Vijayan,0,False,None
UgysdNkrADHw8fZqrON4AaABAg,"ഏതാ ആന?",Abhinav das,2,True,None
UgzV5Dd-DoKzu7Ko4JN4AaABAg,"ഏതാ ആന?",Abhinav das,1,True,None
Ugzt3EibnkCyYoxIV7p4AaABAg,"കാല് ഒരു വഴി ആക്കിട്ടോണ്ടാലോ....",മനു,21,False,None
UgxfjrGWv90HHWxNKtd4AaABAg,"പാവം..... ഇനി ഒരു ജന്മത്തിലും നീ ആനയായി ജനിക്കാതിരിക്കട്ടെ.",Botanical lady with cat,14,False,None
Ugz-K3pBp0dt4SBq2ux4AaABAg,"അമരം പൊളിച്ചുണ് ല്ലേ",Aneesh A,6,False,None
UgwYPGk8EuMGHK6IccR4AaABAg,"വനം വകുപ്പിന്റെ അനാസ്ഥ അതിന്റെ അമരം തകർത്തു",Vijayan P,7,False,None
UgxAQZxbrcwGi7XmCJ54AaABAg,"ആനയുടെ നട  കണ്ടോ?? പാവം",വണ്ടി ഭ്രാന്തൻ,2,False,None
UgzDqTcjXZQg6-LIiaZ4AaABAg,"ഒരു ജന്മത്തിലും ആരും ആനയായി ജനിക്കാതിരിക്കട്ടെ ",Dew Mist Fog,2,False,None
Ugwb0DL06BdEOEv8pId4AaABAg,"കാലിന് എന്തു പറ്റിയതാ ",Sunena Sunena,1,False,None
Ugw2fKSgwlfP4dIOE1l4AaABAg,"അമരം വലിച്ചാണ് നടക്കുന്നത്കഷ്ടം ആയി",Salim Mamu Salim Mamu,1,False,None
UgwoiSUS7f3uF1a8CfZ4AaABAg,"അടുത്ത ജന്മം മാമ്പി ആന ആന പാപ്പാൻ പീഡനം അവനും അറിയട്ടെ",Vijayan P,5,False,None
UgzqPwg7pQXp73Lxc-14AaABAg,"ഈ പാട് എപ്പോൾ മുതൽ ഉള്ളതാണെന്ന് പഴയ വീഡിയോകൾ കണ്ടാൽ മനസ്സിലാകും""..",Prince Raj,6,False,None
Ugyg49YWWpQHp24KBol4AaABAg,"കാലിന് എന്തു പറ്റി",ഒറ്റകൊമ്പൻ 🐘🐘,6,False,None
UgzqPwg7pQXp73Lxc-14AaABAg.9b_L8fgAzUq9bhTvjxDKsp," @Alex  ""എന്തായാലും ആനയെ ഞാൻപോയി കണ്ടിരുന്നു. നിങ്ങളും ഒന്ന് പോയി കാണൂ. എന്നിട്ടുപോരെ""..",Prince Raj,2,False,None
UgzqPwg7pQXp73Lxc-14AaABAg.9b_L8fgAzUq9bwZ3hAYN0Q,"ആന അതിന് ഇപ്പോൾ എവിടെ ഉണ്ട്",Sreejesh Sethumadhavan,0,False,None
UgzqPwg7pQXp73Lxc-14AaABAg.9b_L8fgAzUq9cLNKDDrs4X,"പാട് അല്ല ആനയുടെ അമരം ശ്രെദ്ധിച്ചു നോക്കിയാൽ മനസിലാകും നീര് കാരണം അമരം വലിച്ചാണ് നടക്കണത്.",Shijith Ks,1,False,None
Ugyg49YWWpQHp24KBol4AaABAg.9bYq1aRgzO09bZ6h1p-M-2,"നീരിന്നു ഇരുത്തിയ പവർ ആണ് ",Akshay,6,False,None
Ugyg49YWWpQHp24KBol4AaABAg.9bYq1aRgzO09bh38aW_Ec6,"മാമിയുടെ കയ്യിലിരിപ്പ്",Alex,3,False,None
Ugyg49YWWpQHp24KBol4AaABAg.9bYq1aRgzO09bhZBRIspYY," @Alex  ""കാര്യങ്ങൾ നേരിട്ട് ബോധ്യപ്പെട്ടിട്ട് വിളമ്പ്""..",Prince Raj,4,False,None
UgxnkM4xLvb9obFhLXp4AaABAg,"ശിവരാജു ആണേ മുന്നിൽ ",Deva Nandan,1,True,None
Ugzuj63ntsgPdGfzAZ94AaABAg,"പാവം ആള് കൂടുന്നിടത്ത് തീറ്റ  കിട്ടുമെന്ന് പ്രതീക്ഷിച്ചു ",SAHITHI SANTHOSH,9,True,None
UgymGvqgq8rQqVofZB14AaABAg,"മൗട്ടത്ത് രാജേന്ദ്രൻ ",Chaithra Media,0,False,None
Ugxd-x43FW7PanDLi654AaABAg,"അമ്പാടി മഹാദേവൻ ആനയുടെ പുറത്ത് ഇരുന്നത് ഞാൻ manu techy",MANU TECHY,1,False,None
UgxnikcFEV4cG3DnO2N4AaABAg,"രാമ",Vasenthi Gvr,0,False,None
Ugx6t-mWELsKu1l4PWZ4AaABAg,"ഈ ഗരുഡപയറ്റിനെ കുറിച്ച് എല്ലാവർക്കും അറിയില്ല.  ഇട്ടതിനു നന്ദി നമസ്കാരം ",Omana Achari,1,True,None
UgxBuvUobc0JST-3ow94AaABAg,"അപ്പൂസ്..... ",Santha Antony,2,True,None
Ugz-rW6EjqkiCh3wWfV4AaABAg,"പെരുന്ന സുബ്രഹ്മണ്യസ്വാമിക്ഷേത്രം ചങ്ങനാശ്ശേരി",SANEESH V S,1,True,None
Ugy9vAb2BDEatyHn5gt4AaABAg,"രാജുട്ടാ ",Rasiya Saidu,0,False,None
Ugw0CCdhl4Dz7cT8coN4AaABAg,"അപ്പൂസ് ",HOUSE KEEPING TEACHING 2022,0,False,None
UgwrLlhlYNFB0GXmb-p4AaABAg,"അപ്പൂസ് 10C no 4",ADITHYAN AJI,0,False,None
UgxE7OfTj9ZWojEx-rJ4AaABAg,"തിരുനക്കര പകൽ പൂരം ",LaKsHmI ViChU,1,True,None
Ugxck0-XGF5DWhvGZDh4AaABAg,"തെക്കിന്റെ തേവർ രാജു ഭായ് ",vipin vijayan,2,True,None
UgwzRrro58MeJ8IUh4R4AaABAg,"പെരുമാൾ ",Anil Panthappilly,1,True,None
UgxawipA7e0VQJ1FnWF4AaABAg,"പെരുമാൾ കോമ്പ് പെട്ടന്നാണ് വളരുന്നത് ",Vishnu Gangadhar,1,True,None
Ugyffxs03O1Z42HtxHV4AaABAg,"ഇത് പഴയ വീഡിയോ അല്ലേ? രാജൻ ഇപ്പൊ നീരിൽ അല്ലേ?",ANJAL KUNJUMON,1,True,None
Ugyffxs03O1Z42HtxHV4AaABAg.9ac8-HznkOM9ad2yO_RhWs,"ആണ്.",ആന കാഴ്ചകള്‍ AanaKazhchakal,0,False,None
UgxAjeQRyYG75Q62uQV4AaABAg,"ആപ്പൂ സെ",Molly Sabina,1,True,None
Ugyo89hjE1YfBs1nYP94AaABAg,"ആറന്മുള രഘുനാഥൻ പാമ്പാടി രാജൻ same ",anil thomas,1,True,None
Ugwad-7kndliEi6gFxV4AaABAg,"എന്തു ഭംഗിയ കാണാൻ ചെക്ക",Vasenthi Gvr,0,False,None
Ugx7lbifksoghprpKzh4AaABAg,"ഇവനെ കാണാൻ പാമ്പാടി vittil മണിക്കൂർ  കാത്തിരുന്നു .പാവം ജോമോൻ ചേട്ടൻ ...കൂടെ ൻ8നിന്നു ഞാൻ ഏദഹത്തിനു ഭക്ഷണം കൊടുക്കാൻ സമ്മതിച്ചു",Meenakshi Riju,2,False,None
UgywgKRXhpAC0NHEgi54AaABAg,"വാസുദേവന് പഴയ തിരുവല്ല ജയചന്ദ്രനുമായി നല്ല രൂപസദൃശ്യം""..",Prince Raj,1,True,None
UgzBMBjRxOUK0EKyK814AaABAg,"കാളിക്ക് എന്നാ തലയെടുപ്പ് .കൊമ്പ് അൽപ്പം നീണ്ടു.",M B VINAYAKAN,3,True,None
UgyPBlVDC-eJmIup2C94AaABAg,"ഇതിപോ എത്രാമത്തെ പാപ്പാൻ ആണ്?  ",Jinny Handy,3,True,None
UgwA6Sqmmr-xEjiwPb94AaABAg,"മാടപ്പള്ളിയിൽ അല്ലെ",ഒറ്റകൊമ്പൻ 🐘🐘,2,True,None
UgwbBucLR2nf24Geevh4AaABAg,"മണിക്കുട്ടൻ മാറിയോ....",Dhanya Sarat,1,True,None
UgwbBucLR2nf24Geevh4AaABAg.9aRSV1P0TpX9aRl4CAyTQE,"മാറി",ആന കാഴ്ചകള്‍ AanaKazhchakal,0,False,None
UgyvSAj-rlOiay6v6y54AaABAg.9aNvWGxQ7yV9aRl6s5Pmzi,"മാറി",ആന കാഴ്ചകള്‍ AanaKazhchakal,0,False,None
UgxqH_FBVSl2D-zrNBF4AaABAg,"മീനാടനും രഞ്ജു ഏട്ടനും",Jinu Jerald,1,True,None
UgyannDEqMdZFTo71bt4AaABAg,"അപ്പൂസ് ",കടവൂരാൻ,0,False,None
UgxWZq3Q_nZgEHKvtjp4AaABAg,"ഇന്നലെ കൂടെ കണ്ടു",Krishna Aneesh,1,False,None
Ugyf5hwYqUqV4_WbQsV4AaABAg,"ചേട്ടായി യുടെ ഒരു ഗമ.",Shain Vyomakesan,2,True,None
UgzPRFe_QT0iRqMvs5l4AaABAg,"ഇത് പെരുന്നയിൽ ആണല്ലോ..",Anoop Kumar A,1,True,None
Ugw6Pm9lYBM6mwWQmil4AaABAg,"പാമ്പാടി രാജൻ @ പാമ്പാടി ശ്രീ കൃഷ്ണ സ്വാമി ക്ഷേത്രം",•ASHWIN N S ●,5,True,None
UgwE0UjxeIHrzx_iSHB4AaABAg,"രാജൻ ഇഷ്ട്ടം",Ajith Ajith,4,True,None
UgydXsP1S51pKp1Vf6d4AaABAg,"രാജു മോൻ ",Prathapan R. S,1,False,None
UgwvKtEIRuIkT4pIWOl4AaABAg,"എണ്ണം തെറ്റല്ലെ അപ്പു",RADHAMONY HARILAL,5,False,None
UgyZ8aFouKGKXreQffl4AaABAg,"അപ്പൂസേ  ",Prathapan R. S,2,False,None
UgwaO7X6dEHHD9gwx0h4AaABAg,"എങ്ങനെ നോക്കിയാലും അഴകല്ലേ നമ്മുടെ രാജൻ ",Abhijith Abhi,41,True,None
UgyEFLeTqQB_k5_e78x4AaABAg,"ലക്ഷണ  പെരുമാൾ  ",Nibu Devasia,23,True,None
UgwrpLB5vBLPSbzYThN4AaABAg,"അപ്പൂ സെ എവിടാ ഇത്",Molly Sabina,0,False,None
UgxN0tp2zr8bpzRZ8DN4AaABAg,"സൂപ്പർ ",Mamma bucha''s world,0,False,None
UgwT24WpfUo3_QNDEwR4AaABAg,"Woow നല്ല രസം ",Mamma bucha''s world,0,False,None
UgwmKguwDrqJr4p08NJ4AaABAg,"ദുഷ്മൻ അയ്യപ്പൻ പെട്രോളാണ് ശത്രുക്കളുടെ എണ്ണം കൂടുന്നതനുസരിച്ച് അവൻ ആളി കത്തും ധഗ ധഗ ധഗ",Anandhu EB,46,False,None
Ugw3SAEX5a2rRKI7lgJ4AaABAg,"എന്റെ വീട്ടുകാർക് വേണ്ടി ഇപ്പോൾ ജീവിക്കുന്ന അയ്യപ്പനെ നിങ്ങൾക്ക് അറിയൂ... എനിക്ക് ഒരു കഴിഞ്ഞകാലമുണ്ട്... ആർക്കുംമറക്കാൻ പറ്റാത്ത ഒരു കാലം.....",വാസുഅണ്ണൻ,75,False,None
