cid,text,author,votes,heart,paid
UgwBh62Tjw4dczDNqGR4AaABAg,"സത്യം",SHAN VENJARAMOODU,1,True,None
UgwvDc1Y6e76GxkZy414AaABAg,"ഈ സിനിമ ഏതാണ്?",SHAN VENJARAMOODU,1,True,None
Ugw5PjIlJpV3zEm_LWx4AaABAg,"ഇങ്ങനെയുള്ള ഒരു സീനും ഇപ്പോഴുള്ള മലയാള സിനിമയിൽ കാണുന്നില്ല..കഷ്ടമായി പോയി",Sivadas C,1,False,None
UgyumDU0EPG7oOdxGG54AaABAg,"ഒരു കാലത്തെ വില്ലൻ ബാലൻ കെ നായർ ആണെങ്കിൽ പിന്നീട് അദ്ദേഹത്തിന്റെ മകൻ മേഘനാഥൻ അയിരുന്നുഇവരൊക്കെ എതിർ ഭാഗം ഉള്ളത് കാണുമ്പോൾ തന്നെ ഒരു തരം ഭയമാണ്....",Faisal faiz,3,False,None
UgzW7LnEi9M0ydMb4lN4AaABAg,"ഈ പെൺകുട്ടി വനിത അല്ലെ",Aravind,0,False,None
Ugxc5LEC8Qe3GI6qYeh4AaABAg,"കരിപുരണ്ട ജീവിതം",food court by alaav,0,False,None
UgwblHH_6IWca5QFheR4AaABAg,"കേരളത്തിലെ ജനങ്ങൾക്ക് മുതലാളിമാരോട് ഉള്ള കാഴ്ചപ്പാടിന് കാരണക്കാർ ഇങ്ങനത്തെ സിനിമകളാണ് ഒരു സംരംഭം തുടങ്ങുന്നവൻ മുതലാളി എന്നാൽ പീഡകൻ ചൂഷകൻ എന്നാണ് മലയാള സിനിമ ഉണ്ടായ കാലം തൊട്ട് കഥാപാത്രങ്ങളെ അവതരിപ്പിച്ചിരിക്കുന്നത് ഇതുതന്നെയാണ് മലയാളികളുടെ മനസ്സിലേക്ക് ആഴ്ന്ന് ഇറങ്ങിയിട്ടുള്ള പാവം മുതലാളി  .... തൊഴിലാളി ആയിട്ടുള്ള കാഴ്ചപ്പാട് മനസ്സിനുള്ളിൽ കിടക്കുന്നത് ഇങ്ങനെതന്നെയാണ് ഒരു സംരംഭകന് എത്ര നല്ല മനസ്സ് ഉള്ളവൻ ആയാലും കേരളീയസമൂഹവും അവനെ വേറെ വീക്ഷണത്തോടെ കാണുന്നത് അവന്റെ മനസ്സിനുള്ളിൽ അടച്ചാക്ഷേപിക്കുന്ന ഇങ്ങനത്തെ മലയാളസിനിമകൾ തന്നിട്ടുള്ള പ്രചോദനം തന്നെയാണ് എന്നുള്ള കാര്യത്തിൽ യാതൊരു സംശയവുമില്ല.....",Anoop Kumar,1,False,None
UgzUe4k9hsLQ884oSG94AaABAg,"വേറെ ഒന്നും പറയാൻ ഇല്ല. ഇതാണ് നടരാജമൂർത്തി ",Shambo Mahadeva,16,False,None
Ugzl9BA-6g2J1v76I2h4AaABAg,"മോഹൽ ലാൽ എന്ന അതുല്ല്യ നടൻ്റെ ഏറ്റവും മികച്ച സിനിമകളിൽ ഒന്നാം സ്ഥാനം ''ഈ ചിത്രമാണ് - പാദമുദ്ര",sm Ytgg,66,False,None
UgwdqeyvFoh1V7Oo5d14AaABAg,"ഇന്നും വിസ്മയം ഏട്ടൻ മാത്രം... അപൂർവ്വ ജന്മം... WOW",SUNEESH P,7,False,None
Ugy1iWyIq_0moBYYIWJ4AaABAg,"ഒളിച്ചുണ്ടായാൽ വിളിച്ചു പറയും !! മാളാ അരവിന്ദന്ടെ മാസ്സ് ഡയലോഗ് !!",truth seeker,4,False,None
UgxA-MybWWWwj9XKcnF4AaABAg,"ജയൻ  സൂപ്പർ",Sunil Kumar,2,False,None
UgxZQ64cx7mVFpIJmLp4AaABAg,"വേനലിൽ ഒരു മഴ. ",Satheesh Kumar,0,False,None
Ugwfip2tAV3ls9RepyB4AaABAg,"അയ്യോ സാർ എൻ്റെ കാർ",BASHEER VKPADI,0,False,None
UgzSmHoPPA5S65a1gRV4AaABAg,"ഞാൻ ആദ്യം",FURY GAMING,1,False,None
UgxE3KKww-oaRBqiE8d4AaABAg,"ഏതു ചിത്രമാണ്?",Sivadas Sivadas,0,False,None
Ugz90xamWlIO_LpuDLp4AaABAg,"മണിച്ചേട്ടൻ ",GAFOOR.M.B,4,False,None
Ugy4HOpJH2hPqwRpDwp4AaABAg,"മൂവി നെയിം",mallu house,0,False,None
UgwtTs1MnjEaijNbXR94AaABAg,"ആറ്റൻ സരക്ക്",Super Videos,0,False,None
Ugzzntdoj4za7WQgddR4AaABAg,"നന്ദി വീണ്ടും വരിക...!",JP താമരശേരി,0,False,None
UgzFGfVMvhH_OnqA6N94AaABAg,"ജീവിതത്തിൽ  ഏറ്റവും നല്ല മനുഷ്യൻ",Rahim Golden,4,False,None
UgyznaEIrZTutQNO4Ll4AaABAg,"നല്ല  പീസ് പടം....",Sumeshkumar A,0,False,None
UgyIxrLZcrm3tyElHyV4AaABAg,"എം ടി സാറിന്റെ നല്ല മൂവി.circus കാർക്ക് ചേർന്നപേരു..... വളർത്തു മൃഗങ്ങൾ",Shibu S,2,False,None
Ugyk_zH7JBZjzsaxyeh4AaABAg,"ഫ്",Ali Akbar,0,False,None
UgzM_FM5_J9rNvVOiz94AaABAg,"ആദ്യമേ ഒന്നിച്ചു കിടന്നാൽ പോരായിരുന്നോ",Junai Junai,18,False,None
UgwP8fqV9tTJwR77IBF4AaABAg,"ഏതാ ഫിലിം?",Sheena Sanal,0,False,None
UgwP8fqV9tTJwR77IBF4AaABAg.9Ja3Hka-XoH9JbqyiVToc_,"തിരുത്തൽവാദി",Ranjima Ranjuu,0,False,None
UgwgYj1FViHSRCV9Gnp4AaABAg,"ഫ്രേഷിനെ കാണുമ്പോൾ അറിയാം...പിടിച്ച് നോക്കണം എന്നില്ല",prem g,18,False,None
UgxzEsxZdiwPLn4SxbR4AaABAg,"എത് സിനിമ",Unnikrishnan Tvd,2,False,None
UgwzbF7enXaZsH05fch4AaABAg,"എന്റെ മൊഞ്ചത്തി സൗദാ മറക്കില്ല നിന്നെ.",Dashamoolam Dosth,3,False,None
UgzIqbXYQUeXIPOLEHd4AaABAg,"മമ്മൂക്കയുടെ അഭിനയം കിടു തന്നെഎന്നും ഓർമ്മയിൽ നിൽക്കുന്ന ഒരു സിനിമ",Kabeer Korikar,36,False,None
UgyM-lTwbcXhJ4gOE1B4AaABAg,"നല്ല പാട്ട് മിന്നാമിനുങ്ങി  ന്റെ നുറുങ്ങുവെട്ടം",Girija Divakaran,1,False,None
Ugz20WyC-HlWEZCMDXt4AaABAg,"സൂപ്പർ സീനുകൾ നല്ല ഒരു പാട്ടും Thanks",Sandhya Pc,0,False,None
Ugzwz7oHVFuw0QDQ4AN4AaABAg,"എന്റെ മമ്മിയും ടീച്ചർ ആയിരുന്നു ",Anoop Vj Vallikattukuzhyil,1,False,None
Ugy2On44mL2IpbLyL_14AaABAg,"Movie രണ്ടും രണ്ടും അഞ്ച്",Afsal.k Sahila,0,False,None
UgwdVFjdmS7BKFzCsIp4AaABAg,"ഇപ്പോൾ കേരളത്തിൽ നടക്കുന്ന യഥാർത്ഥ കഥ എല്ലാ പെൺകുട്ടികൾക്കും ഇത് ഒരു പാഠമാണ് ഒരാളുടേയും ചതിയിൽ പെട്ട് പോകരുത് അഛനമ്മമാർ പറയുന്നത് കേട്ട് അനുസരണയോടെ ജീവിക്കുക",shaiju vk,23,False,None
Ugy2dldmKiUTNbjih454AaABAg,"പ്രണയിക്കുന്നത് കൊണ്ട് ഒരു  കുഴപ്പവുമില്ല... ഒരു നല്ല കാമുകൻ ഒരിക്കലും അവന്റെ കാമുകിയെ ഹോട്ടലിലേക്ക് ക്ഷണിക്കില്ല... അങ്ങനെ പെരുമാറുന്നവരെ മനസ്സിലാക്കാനുള്ള വൈഭവം പെൺകുട്ടികൾക്ക് വേണം... അല്ലാത്ത പക്ഷം നിങ്ങൾ വഞ്ചിക്കപ്പെടും...",Abhishek AR,12,False,None
UgwKrzcLDnibc4f0rUN4AaABAg,"ഇത് ഏതാ ഫിലിം",Fousia Muthu,0,False,None
Ugy2HNkcFyglEUUjiCx4AaABAg,"ഫിലോമിനഅമ്മയും മാമുക്കയും നേരെ കണ്ടാൽ ഇടിയാ  എന്ത് രസാ",Soumesh K.S,51,False,None
UgymNxg2oUm2DgH9go94AaABAg,"എന്ത് ഭംഗിയുള്ള സ്ഥലങ്ങൾ.. ഇതൊക്കെ ഇപ്പൊ എന്ത് അവസ്ഥ ആണോ എന്തോ",shafzz,75,False,None
UgwEuOlY39ycuowDa7x4AaABAg,"എന്ത് ഭാഗ്യം സുനഭാഗ്യം",Ratheesh Cherakoth,30,False,None
UgxXjlXGFgmg5sCH_rl4AaABAg,"ബാലൻ കെ നായർ..... വില്ലൻ.... മുഖത്തെ ക്രൂര ഭാവം..... അസാധ്യ നടൻ",Castro F,59,False,None
UgwVmZoK0sstd5UDafp4AaABAg,"ആ കുളത്തിനു ചുറ്റും നിർത്താൻ ഇത്രയും ജനങ്ങളെ എവിടുന്നു കിട്ടി ",Faisal faiz,14,False,None
UgzkqFISCtF8y8IWrqt4AaABAg,"മറിമായത്തിലെ സത്യശീലൻ ഇങ്ങനത്തെ രണ്ടാം കിട സിനിമകളിൽ അഭിനയിക്കരുത് :നിങ്ങളുടെ സ്ഥാനം പ്രക്ഷക മനസിൽ വളരെ വലുതാണ്.",Joseph Salin,17,False,None
UgyYfjwIhVSzjAO-Z_t4AaABAg,"റൂമിലെന്തു സംഭവിച്ചു ??അത് കാണിക്കാത്തത് വളരെ വളരെ മോശമായി പോയി ..നസീർക്കാ",Anil k,40,False,None
UgyQkIyzAVcerEptJP54AaABAg,"ഫുൾ മൂവി കിടുമോ",𝓐𝓶𝓲𝓽𝓱,1,False,None
Ugx5q1_YUEbh4xjR4qt4AaABAg,"അവളെ കണ്ടിട്ട് പാവം തോന്നുന്നു പാവം കുട്ടി ",Mubasali Pk,1,False,None
UgyiAcolFx63PKNp9HF4AaABAg,"ഗണേഷ് കുമാർ അയ്യോ ",Akhil Krishna,14,False,None
Ugx58B03PrKvikUcRXN4AaABAg,"മലയാള സിനിമയില്‍ അധോലോക നായകന്‍മാരുടെ മുന്‍നിരയില്‍ തന്നെയാണ് അലക്സാണ്ടറുടെ സ്ഥാനം",THE FAN OF HIGH FLYERS,12,False,None
UgxwL7J-nLmSev8PGDZ4AaABAg,"നസീർസാറിനെകാണുമ്പോൾതന്നെ പാവംതോന്നുന്നു..",Sharafudheen Tv,0,False,None
Ugz2UqKjlpMP3dT8x3V4AaABAg,"ഈ കൗസു അക്കാലത്തെ കുറേ സിനിമകളിൽ ഉണ്ടല്ലോ...ഇതിന്റെ പേരാന്താണാവോ...",JP താമരശേരി,2,False,None
UgwM2j1PDsJBGrhhnad4AaABAg,"അല്ല കുര്പ്പെ ഇത് ഏതാ സിൽമ",Shafeeknani naani,1,False,None
Ugwiw0e-ET2pF9Ttbml4AaABAg,"ഈ ''വെളിച്ചത്തിന്റെ'' കാര്യത്തിൽ പെണ്ണുങ്ങൾ എല്ലാം ഒരുപോലെ ആണല്ലേ..""  ",speaker** pp,0,False,None
UgxL0n54QtTXvoiUtPV4AaABAg,"റോജാരമണി എൺപതുകളിലെ യുവാക്കളുടെ ഹരം...!എനിക്കും ഒരുപാട് ഇഷ്ടമാണ് ഈ നടിയെ...",JP താമരശേരി,0,False,None
UgzPfRIbEfT0HLycYcx4AaABAg,"ശ്രീവിദ്യാമ്മയെ മധുസാറ് ആദ്യമായി കാണുന്ന സീനിൽ ലാലേട്ടന്റെ ചില മാനറിസങ്ങൾ മധുസാറിന്റെ മുഖത്ത് മിന്നിമറയുന്നപോലെ ഫീൽ ചെയ്തു...!By..ജയപ്രകാശ് താമരശ്ശേരി",JP താമരശേരി,0,False,None
UgwU1h5yPOLRKHvT_VN4AaABAg,"എല്ലാം ഒരുക്കി കാത്തിരിക്കുകയിരുന്നു ",Mr Rayz Muhammed,0,False,None
UgyrK96MFyyNOMr27Dd4AaABAg,"മൂവി ഏതാ ആരേലും പറയോ",Mubasali Pk,2,False,None
UgxUDnP77SGmYP07kH14AaABAg,"സുകുമാരൻ സാർ സൂപ്പർ ആക്ടിങ്",Aswathymol C S,7,False,None
Ugyf2o70AXih030YqQJ4AaABAg,"മരിയ",SREEJITH SADASIVAN,0,False,None
UgwIKYzgS4hyn77qauR4AaABAg,"ഒരു സീരിയൽ ഒരുമിച്ച് അഭിനയിച്ചു എന്ന് വിചാരിച്ചു ഇങ്ങനെയൊക്കെ പറയാൻ പാടുണ്ടോ",anwer cp,1,False,None
UgwgNSSyp0izYX7DsZR4AaABAg,"ഇപ്പൊ ഇതൊന്നും ഒരു വിഷയം അല്ല. Boyfriend girlfriend ആഴ്ചയിൽ മാറുന്ന കാലമാണ്.......",Mohan7,7,False,None
UgwoHyoeMEoYzK7xkyp4AaABAg,"അടിപൊളി ഡയലോഗ്... apt script... ബിനീഷിനു ചേർന്ന scene",Golden Tunes,0,False,None
UgzqulGiTKUQUzhVehl4AaABAg," ഫസ്റ്റ് കമന്റ്",Everythings entertainment,1,False,None
Ugx7SFQ6s6hPKSwOEVV4AaABAg,"നടിയുടെ പേര് പറയാമോ",vipin krishnan,3,False,None
Ugyw-1HSZoENJa3fmtF4AaABAg,"ഹ3",Sainu Poola,0,False,None
UgwjKo_ZJYkakenRgU14AaABAg,"Film ഏതാണ്",ASKAR KV,0,False,None
Ugx2n82H62v79dK5sxl4AaABAg,"3:44  ഇപ്പൊ വരും അച്ചോ ",🤩 Adithyan Vettaikaaran,2,False,None
UgxHT-MzO9_nLPps8S54AaABAg,"അയ്യോ ഇജ്ജാതി തഗ് മാമുക്കോയ ഉയിർ ",RUBIN GEORGE,7,False,None
UgxDwgLHVERNAaRdgsF4AaABAg,"മാമുക്കോയ ചേട്ടന്റെ ബാലസ്ണാ  ഇറങ്ങി വാടാ തുരപ്പാ എന്ന കോമഡി സീൻ ഒരു രക്ഷയുമില്ല . അതിലും അടിപൊളി.....",Sourav Sreedhar,2,False,None
Ugw9SAzsSuv3SUnjJrd4AaABAg,"ഏത് പടം",bahraini media,0,False,None
Ugxihen0VIv4S8vYabd4AaABAg,"വെരി ഗുഡ് മിസ്റ്റർ പെരേര",Prijoy Kozhippat,1,False,None
UgweNJu4UcRjpOIH8gl4AaABAg,"വീഡിയോയ്ക്ക്‌ തലക്കെട്ട് എഴുതുന്നവൻ പണ്ട് മുത്ത് ചിപ്പിയുടെ എഡിറ്റർ ആയിരുന്നെന്ന് തോന്നുന്നു",Business Man,1,False,None
UgxKyYXnvNO6kS-XfZV4AaABAg,"അറിയാലും വീണു പോകും ഉണ്ണിമായ ",Ananthan Nambuthiri,2,False,None
UgzYXqtCix_dMMGqjMZ4AaABAg,"കണ്ടിരിക്കാൻ രസണ്ട് spr",NARGISnourin FASHION,0,False,None
UgyVCUbGZCAdyV77bbh4AaABAg,"സൂപ്പർ",Sainu Sainu,4,False,None
Ugxw-mtZfrGSN5liKFR4AaABAg,"ചെറുപ്പത്തിൽ ഇൗ സിനിമ ദൂരദർശനിൽ കാണുമ്പോൾ ജനാർദൻ ഇന്നസെന്റ്  അവരെ ഇതിൽ. കാണുമ്പോൾ  പേടി ആയിരുന്നു . അവസാനം ശെരിക്കും വിഷമം ആയിരുന്നു. അന്ന്",Shajahan Shaji,18,False,None
UgzC1joyzja0dYpEN2R4AaABAg,"നടൻ മുകേഷിന്റെ ആദൃ ഭാരൃ",GKM,12,False,None
Ugykd3fNp4UrvUjw7z94AaABAg,"ജയറാമേട്ടൻ ഇസ്‌തം ",jishnu k shylajan,1,False,None
UgwvYzNwtlI9N0VhVDZ4AaABAg,"സിനിമ ഏത്",Kasimkp Kp,0,False,None
UgzSYCYDnvu1INXHUeR4AaABAg,"അഞ്ചിലൊരാൾ അർജുനൻ",Simi Dileep,9,False,None
UgxJMevEb8appA1dNZR4AaABAg,"ഫുൾ മൂവി പ്ളീസ്",Basheer Kunnath Basheer allahu akbar,5,False,None
UgxOnydWWNjwO1vU3aR4AaABAg,"മഹാ ബോർ ഇങ്ങനെ ഒരു ചേട്ടൻ സ്‌നേഹം ആവിശ്യമില്ല",Sahilca Sallu,2,False,None
UgyFatqR7F7bsu8Xc0l4AaABAg,"നാട്ടുരാജാവിലെ ലാലേട്ടന്റെ same കോസ്റ്റ്യുമും same ലുക്കും ആണല്ലോ ഇതിൽ നമ്മടെ സിദ്ധിക്കക്ക്..",Rafi Ovingal,3,False,None
Ugy3afHd--qCtp3Wgil4AaABAg,"കല്പന ചേച്ചി ",vineesha santhosh DewDrops,4,False,None
UgwFBaBXOSttzGsjoZZ4AaABAg,"പാവാട ഷാജിയെ കണ്ണിനെതിരെ കണ്ടൂടാത്തവർക്കു ലൈക്കാനുള്ള നൂൽ ",SAJ''S,116,False,None
UgyHxjqKuCCK4DzP7rl4AaABAg,"ഇങേരെ കാണുമ്പലേ ചിരി വരും...",ᴍᴀꜱʜ-ᴏᴜᴛ ᴠɪᴠᴀ,12,False,None
Ugzc8C4M318G6ffTB9l4AaABAg,"മുതലാളി... ശമ്പളം തരുന്നത് ഈ ജോലിക്കല്ല... മമ്മുക്ക.. ജയമാലിനി",kvm kvm,0,False,None
Ugz8cMkghBP0Nz5CsR94AaABAg,"ആളൊരുങ്ങി അരങ്ങൊരുങ്ങി",abu libas,0,False,None
UgzC80gm3-8xUFcoBqR4AaABAg,"കോളാമ്പിയും കിണ്ടിയും കണ്ടി  ട്ട് സഹിക്കണില്ല",ആനക്കാട്ടിൽ ഈപ്പച്ചൻ,0,False,None
UgylCRCRo9u-Fv4XUR54AaABAg,"കയം...",To Travel to Live,1,False,None
UgyMuA2YfuW_O6VmL754AaABAg,"കണ്ണൂർ ജയിലിൽ 40ലെ തടവുകാരൻ ",RENDEEP RADHAKRISHNAN,1,False,None
UgxMf05gA4l6xKjUveZ4AaABAg,"സൂപ്പർ",Firos kk,0,False,None
UgxwoY9OVT9uSAXCxEJ4AaABAg,"സുനിതയാണ് മമ്മുട്ടിയുടെ വായിലേക്ക് മുട്ടയെറിഞ്ഞുകൊടുത്തത്.. എന്നിട്ട് വാ പൊളിച്ചിരിക്കുന്നു",Thamboolam താംബൂലം,0,False,None
UgyBJTB_dVeUdKAJIth4AaABAg,"കരച്ചിൽ വന്നു   mammuka",Abdusamad mk Abdusamad mk,0,False,None
UgxMPvEsXrIMNF5Wzth4AaABAg,"ആ നായാട്ടുകാരൻ  ആണ് പ്രശ്നം അവൻ ഇവിടെ പല കുടുംബത്തിലും കയറി നായാടുന്നുണ്ടെന്നാണ്  കേൾവി ഏതായാലും എനിക്ക്   പെണ്മക്കളില്ലാത്തത് എന്റെ ഭാഗ്യം ..ജഗതി സൂപ്പർ .പഴയ പടങ്ങളിൽ എല്ലാവരും സൂപ്പർ സ്റ്റാറുകൾ ആയിരിക്കും ഒരു സിനിമയിലെ",നെൽ കതിർ,3,False,None
UgysRYtfLN2EOlbD4SR4AaABAg,"MAMMOOKKATHE FACE OF INDIAN CINEMAഅഭിനയിക്കാൻ പറഞ്ഞാൽ ജീവിച്ചു കാണിക്കുന്ന മനുഷ്യൻ",เ ค๓ ค๓คɭ,2,False,None
UgzDI92QJYGCnWd9zz54AaABAg,"അങ്ങനൊന്നൂല്യ അല്ല്യേ പോത്ത് ചത്തിട്ടാണോ ഇറച്ചിയാകുന്നത് ഇറച്ചിയായതിനു ശേഷമാണോ ചത്തത്",ആനക്കാട്ടിൽ ഈപ്പച്ചൻ,0,False,None
UgxOYSwOZZp5Xzs_Oc54AaABAg,"മലയാളം സിനിമ കണ്ട ഏറ്റവും കരുത്തനായ അഭിനയ ചക്രവർത്തി  മുരളിയേട്ടൻ.",uppayude swantham pathoos najee pathoos,112,False,None
UgzF80BkRGMQ4t-F7It4AaABAg,"പച്ചയായ മനുഷ്യൻറെ ജീവിതം",Kuttiman Parambil,11,False,None
Ugydg99kH-h7hYwyr8d4AaABAg,"01:30   60 രൂപ ഉണ്ടെങ്കിൽ രണ്ടാൾക്ക് ഒരാഴ്ച്ച കഴിയാന്ന്.....അന്നത്തെ 60 രൂപയുടെ ഒരു മൂല്യം",Ark Indian,9,False,None
Ugx4y-FPmIutoX0dQuJ4AaABAg,"A k ലോഹിതദാസ് ",മലയാളി,0,False,None
UgxTVCk7RTNO8QKDOkN4AaABAg,"മലയാളസിനിമയിലെ ആദ്യ STYLISH SUPERSTAR JAYAN SIR... കേരളത്തിൽ ആവേശം തീർത്ത സിനിമ.. ജയൻ SIR കാണാൻ ആഗ്രഹിച്ച സിനിമ.. അതിന്റ ഇടയിൽ കേരളത്തിൽ കോളിളക്കം സൃഷ്ടിച്ച ദുരൂഹ മരണം സംഭവിച്ചതും... ഇന്നും ആവേശം ആണ് ജയൻ SIR അദ്ദേഹത്തിന്റെ മരണത്തെ ജയിക്കാൻ പോലും ആർക്കും ആയിട്ടില്ല .. ജയൻ SIR ഒരു ഇതിഹാസം",MM STAR 🌟,20,False,None
UgzA5C6miqmiJAYk5_14AaABAg,"മൂർഖൻ - ജയൻജോഷി കൂട്ടുകെട്ടില്ലേ സൂപ്പർ ചിത്രം. സുമലതയുടെ ആദ്യത്തെ ചിത്രം ",Rony K Thomas,11,False,None
Ugw6JlM5LrAg1PHdTcF4AaABAg,"ഇതുപോലെ ഗംഭീരം ഉള്ള ഒരു നടൻ ഇന്ന് മലയാളത്തിൽ സിനിമയിലില്ല",Suran Suran,0,False,None
UgyP4AP8ND9N0AfJatp4AaABAg,"ഏറ്റവും ഇണങ്ങുന്ന ജോഡി ജയൻ സുമലത",Ravi PP,0,False,None
UgxdI2ouW9G6S2ZYFid4AaABAg,"മലയാള സിനിമയുടെ എക്കാലത്തെയും രോമാഞ്ചം JAYAN സർ.... ",Mohandas Palamoottle,2,False,None
UgynRi_08-gKlIXuwft4AaABAg,"നായർ സാബ്",GKM,0,False,None
UgyJ2zRTlwaz4bfOysR4AaABAg.92QmmMkA4py92S4X7oWSq-,"ഇനി ഒരു കാര്യം",Mohanan Pillai,0,False,None
UgwdffUDj0Y7TV5CGcB4AaABAg,"സൂപ്പർ",Anil Kumar,0,False,None
UgwPSFjmTHuIKnWkAyh4AaABAg,"അവസാനകാലത്ത് പ്രേം നസീർ സാറ് നല്ല നാച്ചുറൽ അഭിനയം ആയിരുന്നു",Bijoy Benny,1,False,None
UgxIpA3RKfu3HutroVp4AaABAg,"അയാൾ എന്തിനാ ആ പെണ്ണിനെ തല്ലിയത്.. ഈ.സൈസ് പോക്രിത്തരം ആണ് സിനിമ എന്ന് പറഞ്ഞു ഒണ്ടാക്കി കൊണ്ടിരുന്നത്",Rayin Ravi,15,False,None
Ugwgg3nv1-_nf7NIiZ94AaABAg,"നോക്കു കൂലി ഇപ്പഴും ഉണ്ട്",Moideen Kutty,0,False,None
UgzvX8NDz9BJTTVhDJ14AaABAg,"ഇത് ഏതായ മൂവി",MUHAMMED JAMSHEED,0,False,None
Ugy-Oxqzu-xzi1yozPB4AaABAg,"Super മഴപെയ്തു മനം",Jaison Jaison,1,False,None
UgxjGuE6g3cPyfeWxad4AaABAg,"മോഹൻലാൽ ന്റെ ഏറ്റവും നല്ല പോലീസ് വേഷം ",SGH,1,False,None
Ugy-4HGVwwsWx6ZJN_l4AaABAg,"സുരേഷ് എട്ടന്റെ  ഇംഗ്ലീഷ്  ഡയലോഗ്സ് അതിനെ വെല്ലാൻ ഇപ്പോഴും ഒരാൾ ഇല്ല",GKM,6,False,None
UgwZ_YrlqBfyNg_BIBp4AaABAg,"ന്യൂഡൽഹി സിനിമയുടെ ക്ലൈ മാക്സ് ഓർമ്മ വരുന്നു",Ismayeelshameer Ismayeelshameer,1,False,None
Ugy4fIEAJW-8c0jfrwZ4AaABAg,"അലക്‌സാണ്ടർ  ..ഈ  സാമ്രാജ്യത്തിന്റെ  അധിപൻ",Hakeemkp,261,False,None
UgwFZpJtnfIjXKyAKLB4AaABAg,"അന്നും ഇന്നും ത്രില്ലടിച്ചു കാണാൻ പറ്റുന്ന സിനിമ.. ",Aduzaman pc,13,False,None
UgwGZTo3HfGaXC9PPcJ4AaABAg,"Still 2019 നെട്ടൂരാൻ  ന്നെ  വെല്ലുന്ന  ഒരു  സഗാവ്  ഇന്നും  മലയാളസിനിമ യിൽ  ജനിച്ചിട്ടില്ല  അതാണ്  ലാലേട്ടൻ",Varun Das,100,False,None
UgxuYMmErMdHKmprHx54AaABAg,"ഈ നെട്ടൂരാൻ വിളിച്ചതിൽ കൂടുതൽ മുദ്രാവാക്യങ്ങൾ ഒന്നും സേതു വിളിച്ചിട്ടില്ല  അത് മറക്കരുത് "" ",Aswin Das,79,False,None
UgzsjOS9dEwguxlpyul4AaABAg,"സിനിമയുടെ പേര്",NIKHIL LAL N. J.,0,False,None
UgyMOMt-UrNTD_KW1ah4AaABAg,"ഇതുപോലെ ഒരു കുടുംബം ഉണ്ടായിരുന്നെങ്കിൽ എന്ന് ആഗ്രഹിച്ചത് ഞാൻ മാത്രമാണോ ?",Faizal R Majeed,74,False,None
UgyGBcQaN7gMafaqm7F4AaABAg,"വീട്ടുകാർ എല്ലാവരും ഒരുമിച് ഉള്ള കാഴ്ച അത് അപൂർവം ആണ് പ്രേതെയ്കിച്ചു ഇന്നത്തെ കാലത്തു ",Captain ക്ലീറ്റസ്,3,False,None
UgyHN5qoo5-lOWTV4tV4AaABAg,"ഇന്നത്തെ കാലത്ത് ഇങ്ങനെ ഉള്ള കുടുംബങ്ങൾ ഒക്കെ ഉണ്ടാവുമോ.. ",Dr. Sunil Kumar,97,False,None
UgypVcKSNlgMFXS3v3N4AaABAg,"സംഗീത സുന്ദരിയാണ്‌",ആന്റോ ജോർജ്,253,False,None
UgxxD51iox8S7Owxmol4AaABAg,"ബാബു ആന്റണി ഇഷ്ട്ടം ",Glasnos Kulinoski,0,False,None
UgysOrQoyftQSuVZjvx4AaABAg,"ഈ സിനിമ എത്ര വട്ടം കണ്ടു എന്ന് അറിയില്ല...റിലീസ് ചെയ്ത അന്ന് മുതൽ ദാ ഇന്നും കാണുന്നു.. ഇനിയും കാണും... ഇതിലെ ഓരോ സീനും കാണാ പാഠം ആണ്...ഇതുപോലെ ഒരു സിനിമ ഇനി മലയാളത്തിൽ ഉണ്ടാവില്ല...കാരണം അഭിനയകുലപതികൾ എല്ലാം മണ്മറഞ്ഞു  ബാക്കി ഉള്ളവർ ഒക്കെ പ്രായവും ആയി...",ICHIMON,18,False,None
UgybAChBZxXDobZzJpd4AaABAg,"സ്വാതന്ത്ര്യ ദീനമല്ലേ ",swargam Film Eezunirangalil ethuniram IG 6,0,False,None
UgyvewUsjqHNbW9XiTh4AaABAg,"വിനയൻ & മമ്മൂട്ടി... വീണ്ടും ഒന്നിക്കാൻ കാത്തിരിക്കുന്നു",കൊച്ചുമോൻ M,13,False,None
Ugwznmr-6tYqkVD0Rbh4AaABAg,"മണിച്ചേട്ടൻ  മമ്മുക്ക ",dhanoop m s,10,False,None
UgxmrstOWjtFxeFZtK54AaABAg,"കലാഭവൻ മണി ഇപ്പോഴും ജീവിച്ചിരുന്നുവെങ്കിൽ ഒരിക്കലും അദ്ധേഹത്തെ മറക്കാൻ പറ്റില്ല ഒരു പാട് സിനിമകളിൽ നല്ല നല്ല റോളുകൾ നന്നായ് ചെയ്തിട്ടുണ്ട് അദ്ധേഹം നമ്മളെ എല്ലാ വരേയും വിട്ടു ഈ ലോകത്തോട് കൂടി വിട പറഞ്ഞു ഒരിക്കലും മറക്കാൻ പറ്റില്ല മണി ചേട്ടനെ",Shakkeer Hussain,21,False,None
UgyI7D0xz6Jo0DAnSrt4AaABAg,"മമ്മൂക്കയുടെ ബോഡി എന്നാ പൊളിയാ ഇക്ക മരണമാസ്സ്‌",മുഹമ്മദ്‌ ഹാരിസ് Haris,8,False,None
